run_number,subrun_number,event_number
16331,2,118
16331,2,121
16331,30,1502
16331,30,1509
16331,30,1524
16331,30,1528
16331,30,1544
16331,72,3618
16331,72,3632
16331,72,3636
16331,72,3642
16331,90,4506
16331,90,4524
16331,90,4543
16826,52,2607
16826,52,2610
16826,52,2636
16826,52,2639
16826,118,5938
16826,118,5942
16826,258,12915
16826,290,14507
16826,290,14508
16826,290,14531
16536,33,1659
16536,33,1661
16536,33,1671
16536,33,1675
16536,33,1689
16536,38,1909
16536,38,1920
16536,38,1926
16536,38,1931
16536,52,2614
16536,52,2630
16536,52,2640
16536,52,2646
16536,59,2976
16536,59,2979
16536,59,2982
16536,59,2996
16536,59,2997
16536,68,3413
16536,79,3963
16536,79,3968
16536,79,3970
16536,79,3977
16536,79,3981
16536,79,3995
16266,18,910
16266,18,917
16266,18,926
16266,18,941
16266,111,5570
16266,111,5578
16266,143,7153
16266,143,7162
16266,143,7171
16266,143,7174
16266,143,7191
16266,143,7192
16266,143,7194
16266,235,11751
16266,235,11761
16266,235,11769
16266,235,11770
16266,235,11785
16266,235,11789
16266,294,14705
16266,294,14707
16266,294,14710
16266,294,14711
16266,294,14718
16266,294,14733
16266,294,14736
16266,295,14767
16266,295,14781
16266,295,14786
16266,295,14793
16910,53,2696
16910,60,3028
16910,60,3033
16910,60,3044
16910,78,3903
16910,78,3914
16910,78,3948
16910,90,4526
16910,94,4704
16910,94,4726
16910,94,4735
16910,147,7376
16910,147,7390
16910,147,7391
16910,151,7558
16910,151,7562
16910,151,7563
16586,5,267
16586,5,269
16586,5,276
16586,8,412
16586,8,428
16586,8,433
16586,17,855
16586,17,887
16586,39,1992
16586,39,1997
16586,39,1998
16586,76,3805
16586,76,3841
16586,82,4101
16219,12,618
16219,12,639
16219,12,642
16219,12,648
16219,12,649
16219,17,875
16219,17,882
16219,17,893
16219,38,1912
16219,38,1915
16219,38,1917
16219,38,1925
16219,38,1938
16219,38,1945
16219,38,1947
16219,38,1950
16219,192,9608
16219,192,9613
16219,192,9631
16219,192,9644
16219,297,14855
16219,297,14859
16219,297,14881
16219,297,14882
16219,297,14883
16219,297,14890
16874,65,3269
16874,65,3277
16874,65,3283
16874,65,3299
16874,118,5908
16874,118,5916
16874,118,5932
16874,118,5946
16874,290,14501
16874,290,14540
16874,290,14547
16874,297,14869
16874,297,14880
16874,297,14897
16874,412,20624
16874,412,20637
16874,433,21658
16874,433,21675
16874,433,21680
16173,44,2201
16173,44,2232
16173,44,2234
16173,75,3755
16173,75,3758
16173,75,3761
16173,75,3764
16173,75,3776
16173,75,3777
16173,75,3788
16173,75,3793
16173,118,5926
16173,118,5927
16173,118,5935
16173,118,5947
16173,168,8402
16173,168,8427
16173,168,8431
16173,168,8439
16173,168,8440
16173,168,8443
16173,174,8708
16173,174,8725
16173,174,8731
16173,174,8738
16949,414,20702
16949,416,20845
16949,439,21966
16949,439,21972
16949,439,21981
16949,439,21987
16949,439,21998
16949,439,22000
16949,440,22020
16949,440,22023
16949,440,22039
16949,440,22042
16949,453,22663
16949,453,22670
16949,92,4603
16949,92,4607
16949,92,4609
16949,92,4631
16949,92,4632
16949,92,4635
16949,92,4640
16949,95,4766
16949,95,4768
16949,95,4769
16949,118,5901
16949,118,5903
16949,118,5916
16949,118,5918
16949,118,5922
16949,146,7311
16949,146,7315
16949,146,7327
16949,146,7336
16949,200,10005
16949,421,21064
16949,421,21091
16797,38,1921
16797,38,1929
16797,38,1932
16797,114,5704
16797,114,5714
16797,114,5719
16797,114,5727
16797,114,5741
16797,152,7602
16797,152,7605
16797,152,7634
16797,152,7640
16797,152,7650
16797,157,7859
16797,157,7888
16797,157,7889
16797,157,7900
16303,8,408
16303,8,413
16303,8,414
16303,8,437
16303,43,2158
16303,43,2197
16303,143,7158
16303,143,7175
16303,143,7178
16303,173,8663
16303,173,8672
16303,173,8692
16303,205,10257
16303,205,10279
16303,205,10283
16888,24,1205
16888,24,1231
16888,109,5452
16888,109,5487
16888,228,11410
16888,228,11415
16888,228,11416
16888,228,11446
16888,239,11953
16888,239,11978
16888,324,16219
16888,324,16222
16888,324,16228
16888,339,16979
16888,339,16997
16888,352,17607
16888,352,17624
16888,492,24610
16888,492,24611
16888,492,24642
16888,492,24650
16346,33,1653
16346,33,1656
16346,33,1689
16346,33,1691
16346,33,1693
16346,135,6761
16346,135,6784
16346,227,11360
16346,227,11391
16346,227,11399
16346,254,12712
16346,254,12717
16346,254,12750
16845,148,7421
16845,148,7440
16845,148,7443
16845,150,7502
16845,150,7510
16845,150,7516
16845,212,10615
16845,212,10621
16845,275,13754
16845,275,13760
16845,275,13763
16845,275,13775
16845,275,13785
17010,19,956
17010,19,958
17010,19,970
17010,19,995
17010,19,998
17010,33,1664
17010,33,1682
17010,61,3057
17010,61,3065
17010,61,3066
17010,61,3094
17010,65,3255
17010,65,3262
17010,65,3264
17010,65,3275
16144,39,1981
16144,39,1988
16144,39,2000
16144,59,2972
16144,59,2973
16144,59,2974
16144,59,2983
16144,97,4866
16144,107,5389
16144,107,5392
16144,122,6103
16144,122,6135
16144,122,6136
16144,122,6141
16144,122,6149
16144,141,7058
16144,141,7086
16797,10,515
16797,10,516
16797,10,524
16797,10,550
16797,14,731
16797,14,736
16797,14,739
16797,24,1206
16797,24,1210
16797,24,1224
16797,24,1237
16797,68,3409
16797,91,4557
16797,91,4566
16797,91,4581
16797,137,6893
16242,77,3868
16242,77,3870
16242,77,3899
16242,188,9422
16242,188,9438
16242,188,9446
16242,307,15357
16242,307,15359
16242,307,15388
16242,362,18111
16242,362,18122
16242,364,18204
16242,364,18208
16242,364,18240
16854,21,1059
16854,21,1090
16854,30,1503
16854,30,1514
16854,30,1521
16854,30,1532
16854,30,1542
16854,75,3751
16854,75,3754
16854,75,3755
16854,75,3759
16854,75,3763
16854,75,3765
16854,76,3801
16854,76,3809
16854,76,3819
16854,76,3823
16854,91,4564
16854,96,4802
16854,96,4836
16854,99,4985
16854,99,4986
16854,99,4994
16209,50,2521
16209,50,2530
16209,50,2531
16209,50,2532
16209,50,2545
16209,121,6079
16209,121,6097
16209,121,6100
16209,172,8648
16209,274,13707
16209,274,13711
16209,274,13726
16209,274,13736
16209,367,18359
16209,367,18368
16209,367,18371
16209,367,18398
16557,32,1629
16557,32,1635
16557,45,2256
16557,45,2258
16557,45,2264
16557,45,2272
16557,45,2284
16557,45,2292
16557,89,4462
16557,89,4463
16557,89,4493
16557,96,4812
16557,96,4826
16846,117,5851
16846,117,5855
16846,117,5863
16846,117,5867
16846,117,5868
16846,117,5877
16846,117,5888
16846,117,5896
16846,122,6103
16846,122,6108
16846,122,6116
16846,122,6121
16846,122,6130
16846,195,9759
16846,195,9792
16846,195,9800
16846,216,10835
16846,216,10838
16846,216,10848
16125,49,2463
16125,49,2471
16125,100,5022
16125,100,5034
16125,100,5045
16125,199,9951
16125,199,9962
16125,199,9980
16125,199,9983
16125,199,10000
16125,213,10654
16125,213,10669
16125,213,10690
16978,84,4206
16978,84,4226
16978,374,18703
16978,374,18708
16978,374,18713
16978,374,18716
16978,374,18745
16978,428,21415
16978,428,21432
16978,430,21501
16978,430,21510
16978,430,21514
16978,430,21517
16978,430,21532
16978,430,21546
16978,468,23438
16348,11,552
16348,11,569
16348,11,576
16348,11,577
16348,11,591
16348,93,4669
16348,152,7621
16348,152,7626
16348,152,7634
16348,155,7752
16348,155,7776
16920,1,61
16920,1,67
16920,1,70
16920,4,207
16920,4,225
16920,4,231
16920,13,680
16920,13,686
16920,13,689
16920,18,905
16920,18,923
16920,18,926
16920,18,947
16920,30,1517
16920,46,2333
16920,64,3211
16920,64,3214
16920,64,3219
16920,64,3245
16114,8,441
16114,16,804
16114,16,837
16114,16,842
16114,28,1448
16114,41,2062
16114,41,2076
16114,41,2094
16346,1,63
16346,1,79
16346,1,82
16346,1,86
16346,1,100
16346,82,4112
16346,82,4131
16346,82,4142
16346,138,6916
16346,138,6923
16346,138,6924
16346,214,10711
16346,214,10721
16346,214,10723
16346,214,10743
16346,214,10749
16346,240,12017
16346,240,12019
16346,240,12049
16346,250,12521
16797,23,1160
16797,23,1166
16797,23,1174
16797,23,1192
16797,82,4140
16797,82,4149
16797,92,4601
16797,92,4609
16797,92,4644
16797,115,5778
16797,128,6411
16797,128,6426
16797,138,6915
16797,138,6925
16352,30,1534
16352,30,1545
16352,94,4711
16352,211,10558
16352,211,10562
16352,211,10567
16352,211,10581
16352,219,10977
16352,219,10986
16352,219,10991
16352,219,10992
16352,269,13451
16352,269,13456
16352,269,13468
16352,269,13474
16352,269,13488
16352,269,13497
16410,19,975
16410,19,977
16410,19,983
16410,19,986
16410,19,989
16410,19,990
16410,19,1000
16410,116,5803
16410,116,5821
16410,175,8767
16410,175,8778
16410,175,8786
16410,175,8790
16410,175,8793
16410,178,8929
16410,178,8935
16410,186,9318
16410,186,9336
16410,186,9340
16410,186,9350
16410,196,9811
16410,196,9828
16498,3,158
16498,3,162
16498,3,164
16498,3,200
16498,8,409
16498,8,410
16498,8,429
16498,8,435
16498,8,440
16498,8,445
16498,8,449
16498,27,1363
16498,27,1374
16498,27,1385
16498,27,1392
16498,37,1852
16498,37,1853
16498,37,1860
16498,37,1882
16498,37,1894
16332,2,103
16332,2,142
16332,9,464
16332,9,477
16332,9,489
16332,14,706
16332,14,715
16332,14,718
16332,14,720
16332,14,735
16332,19,956
16332,19,965
16332,19,975
16332,21,1068
16332,21,1090
16332,21,1097
16332,52,2601
16332,52,2603
16332,52,2605
16332,52,2612
16252,178,8910
16252,178,8916
16252,178,8936
16252,178,8938
16252,208,10405
16252,208,10427
16252,208,10428
16252,231,11582
16252,231,11590
16252,231,11591
16122,41,2070
16122,41,2076
16122,41,2094
16122,53,2659
16122,53,2664
16122,53,2665
16122,310,15506
16122,310,15509
16122,310,15542
16122,310,15545
16122,367,18368
16122,367,18385
16122,367,18390
16122,367,18391
16122,367,18392
16122,367,18395
16122,367,18398
16122,375,18781
16122,375,18783
16122,389,19452
16122,389,19456
16122,389,19467
16225,74,3711
16225,74,3724
16225,74,3727
16225,74,3734
16225,100,5004
16225,100,5023
16225,100,5029
16225,100,5031
16225,126,6301
16225,126,6306
16225,126,6318
16225,126,6326
16225,126,6337
16225,190,9503
16225,190,9538
16225,190,9550
16225,240,12005
16225,240,12025
16225,240,12041
16225,240,12045
16169,74,3707
