run_number,subrun_number,event_number
14643,3,162
14643,3,190
14643,3,200
14643,51,2562
14643,51,2579
14643,51,2580
14643,51,2592
14643,51,2598
14643,104,5241
14643,141,7070
14643,141,7082
14643,141,7091
14643,141,7093
14643,141,7100
14427,37,1855
14427,37,1861
14427,37,1878
14427,37,1891
14427,37,1894
14427,37,1899
14427,111,5574
14427,111,5575
14427,128,6432
14427,128,6437
14427,240,12020
14427,240,12027
14427,240,12035
14427,271,13575
14427,271,13590
14427,271,13598
14149,19,957
14149,19,963
14149,19,966
14149,19,976
14149,22,1104
14149,22,1128
14149,37,1856
14149,37,1866
14149,37,1872
14149,37,1889
14149,92,4604
14149,92,4632
14149,107,5400
14149,238,11925
14149,238,11927
14149,239,11988
14597,13,690
14597,147,7364
14597,147,7378
14597,147,7391
14597,147,7393
14597,147,7397
14597,156,7825
14597,156,7845
14597,159,7954
14597,159,7959
14597,159,7984
14597,159,7993
14597,159,8000
14597,164,8218
14597,164,8237
14597,164,8244
15348,37,1887
15348,37,1897
15348,88,4405
15348,88,4413
15348,88,4432
15348,88,4438
15348,134,6708
15348,134,6723
15348,134,6750
15348,156,7803
15348,156,7813
15348,156,7849
15348,196,9842
15348,256,12801
15348,256,12811
15348,256,12826
15348,272,13623
15348,272,13645
14583,10,504
14583,10,538
14583,10,550
14583,20,1029
14583,53,2652
14583,53,2663
14583,53,2676
14583,53,2677
14583,53,2685
14583,53,2691
14583,53,2696
14583,55,2770
14583,55,2780
14583,55,2785
14583,55,2786
14583,55,2787
14583,56,2809
14583,56,2838
14583,70,3540
15262,8,401
15262,8,412
15262,8,415
15262,8,431
15262,27,1372
15262,69,3459
15262,69,3473
15262,69,3500
15262,90,4503
15262,90,4507
15262,90,4516
15262,90,4535
15262,94,4721
15262,94,4722
15262,110,5514
15262,110,5539
14609,257,12856
14609,257,12858
14609,257,12864
14609,257,12885
14609,257,12900
14609,265,13252
14609,265,13264
14609,265,13280
14609,265,13291
14609,265,13298
14609,269,13483
14609,269,13496
14641,2,108
14641,2,114
14641,35,1757
14641,35,1789
14641,35,1791
14641,35,1794
14641,67,3385
14641,67,3386
14641,106,5322
14641,106,5324
14641,106,5350
14641,133,6659
14641,150,7501
14641,150,7522
14641,150,7531
14641,150,7532
14641,159,7953
14641,159,7962
14641,159,7977
14641,159,7997
14641,159,7999
15960,33,1656
15960,33,1658
15960,33,1662
15960,33,1669
15960,33,1676
15960,33,1684
15960,33,1699
15960,346,17302
15960,346,17309
15960,346,17321
15960,346,17324
15960,346,17331
15960,346,17333
15960,346,17346
15960,409,20480
15960,409,20485
15960,409,20499
15960,453,22667
15960,453,22669
15960,453,22679
14597,51,2556
14597,51,2565
14597,51,2571
14597,51,2584
14597,51,2597
14597,51,2599
14597,79,3966
14597,79,3977
14597,79,3995
14597,150,7517
14597,157,7870
14805,2,110
14805,2,116
14805,2,122
14805,173,8651
14805,218,10937
14805,223,11168
14805,223,11169
14805,223,11176
14805,223,11181
14805,238,11915
14805,238,11945
14269,4,213
14269,22,1142
14269,57,2856
14269,57,2863
14269,57,2895
14269,57,2896
14269,98,4904
14269,107,5353
14269,134,6702
14269,134,6705
14269,134,6710
14269,134,6743
14269,137,6896
14269,162,8110
14269,162,8120
14269,162,8141
15286,7,359
15286,7,360
15286,7,378
