run_number,subrun_number,event_number
17132,120,6001
17132,120,6004
17132,120,6010
17132,120,6017
17132,120,6018
17132,120,6042
17132,120,6043
17132,120,6048
17132,120,6050
17132,166,8319
17132,166,8321
17132,166,8348
17132,473,23657
17132,473,23667
17116,13,651
17116,13,653
17116,13,675
17116,13,695
17116,31,1564
17116,31,1571
17116,31,1576
17116,31,1585
17116,31,1594
17116,31,1597
17116,41,2095
17116,80,4010
17116,80,4025
17116,80,4026
17116,80,4030
17116,80,4041
17116,80,4044
17116,134,6712
17116,134,6725
17116,134,6746
17306,7,388
17306,7,395
17306,31,1564
17306,31,1587
17306,31,1592
17306,98,4925
17306,112,5620
17306,112,5629
17306,112,5632
17206,99,4958
17206,99,4960
17206,99,4975
17206,99,4976
17206,123,6159
17206,123,6169
17206,123,6183
17206,123,6189
17206,265,13269
17206,265,13285
17206,265,13288
17206,338,16909
17206,338,16921
17206,338,16944
17206,440,22023
17206,440,22037
17206,440,22040
17206,466,23307
17206,466,23313
17206,466,23335
17206,466,23338
17165,23,1157
17165,23,1163
17165,33,1662
17165,33,1683
17165,33,1697
17165,44,2203
17165,44,2241
17165,44,2246
17165,66,3304
17165,98,4909
17165,98,4923
17165,98,4925
17165,98,4937
17165,99,4952
17165,99,4962
17165,99,4983
17165,112,5650
17228,4,211
17228,4,227
17228,4,232
17228,19,962
17228,19,977
17228,19,994
17228,34,1744
17228,36,1808
17228,36,1836
17228,36,1848
17228,53,2652
17228,53,2656
17228,53,2674
17228,53,2676
17228,53,2691
17228,53,2694
17228,57,2851
17228,57,2859
17228,57,2875
17228,57,2880
17228,57,2886
17228,57,2896
17228,57,2897
17228,57,2898
17228,57,2900
17204,115,5766
17204,115,5767
17204,115,5771
17204,169,8457
17204,169,8462
17204,208,10412
17204,208,10434
17204,208,10446
17204,208,10448
17204,208,10450
17206,34,1708
17206,34,1711
17206,34,1726
17206,34,1741
17206,34,1745
17206,93,4660
17206,327,16351
17206,327,16357
17206,327,16366
17206,327,16368
17206,327,16380
17206,327,16392
17206,389,19455
17206,389,19465
