run_number,subrun_number,event_number
17487,11,552
17487,11,561
17487,11,577
17487,11,586
17487,11,596
17487,19,961
17487,24,1242
17487,25,1278
17487,25,1290
17487,25,1292
17487,33,1656
17487,33,1700
17487,37,1856
17487,37,1900
17487,53,2656
17487,53,2669
17487,54,2703
17487,54,2744
17487,56,2819
17487,56,2833
17487,56,2841
17561,227,11360
17561,227,11375
17505,9,460
17505,9,468
17505,30,1505
17505,30,1520
17505,31,1551
17505,31,1555
17505,31,1562
17505,31,1596
17505,42,2117
17505,61,3056
17505,61,3058
17505,61,3063
17505,61,3100
17505,74,3727
17505,74,3735
17505,124,6201
17505,124,6222
17505,124,6239
17505,124,6250
17505,133,6685
17505,133,6697
17495,3,153
17495,3,183
17495,3,189
17495,12,629
17495,12,633
17495,12,634
17495,36,1810
17495,36,1818
17495,36,1839
17495,129,6485
17495,129,6487
17495,265,13274
17495,265,13299
17495,274,13723
17492,3,179
17492,3,197
17492,3,198
17492,39,1962
17492,39,1965
17492,39,1993
17492,39,1998
17492,39,2000
17492,46,2304
17492,46,2311
17492,46,2323
17492,46,2328
17492,46,2336
17492,59,2951
17492,59,2963
17492,59,2989
17492,59,2992
17492,80,4017
17492,80,4018
17492,80,4029
17492,108,5418
17492,108,5446
17452,22,1120
17452,22,1124
17452,22,1130
17452,22,1134
17452,22,1137
17452,33,1663
17452,33,1667
17452,33,1669
17452,43,2151
17452,43,2172
17452,43,2191
17452,43,2199
17452,91,4556
17452,91,4563
17452,91,4583
17452,91,4600
17452,93,4673
17452,108,5405
17452,108,5413
17452,108,5447
17452,135,6772
17452,135,6790
17452,135,6794
17522,30,1503
17522,30,1527
17522,30,1538
17522,64,3220
17522,64,3237
17522,79,3958
17522,79,3961
17522,79,3963
17522,79,3965
17522,79,3967
17522,79,3969
17522,83,4156
17522,83,4180
17522,83,4200
17522,94,4709
17522,94,4731
17522,94,4735
17522,94,4737
17522,149,7451
17522,149,7460
17522,149,7471
17522,149,7483
17522,149,7486
17522,149,7493
17494,73,3667
17494,73,3678
17494,73,3680
17494,73,3699
17494,131,6554
17494,131,6566
17494,131,6567
17494,131,6571
17494,131,6573
17494,131,6585
17494,131,6598
17494,157,7863
17494,157,7878
17494,157,7886
17494,157,7893
17494,280,14005
17494,280,14046
17520,22,1101
17520,22,1116
17520,22,1125
17520,22,1135
17520,23,1160
17520,23,1173
17520,23,1181
17520,25,1256
17520,25,1287
17484,10,550
17484,148,7413
17484,148,7414
17484,148,7442
17484,148,7447
17484,191,9585
17484,205,10259
17484,205,10293
17484,267,13383
17484,274,13714
17484,274,13747
17484,274,13748
17517,314,15709
17504,0,9
17504,0,15
17504,0,39
17504,0,41
17504,0,47
17504,3,177
17504,3,178
17504,3,179
17504,3,187
17504,6,327
17504,6,328
17504,6,330
17504,6,338
17504,15,755
17504,15,768
17504,23,1154
17504,23,1160
17504,23,1161
17504,23,1182
17504,23,1187
17504,26,1349
17511,0,10
17511,0,13
17511,4,211
17511,4,225
17511,4,239
17511,4,240
17511,6,306
17511,6,324
17511,6,343
17511,6,347
17511,15,772
17511,15,780
17511,19,954
17511,19,966
17511,19,987
17511,22,1106
17511,22,1127
17511,26,1334
17511,45,2255
17511,45,2261
17511,45,2264
17511,45,2275
17511,45,2286
17511,45,2300
17601,12,611
17601,12,616
17601,12,622
17601,12,628
17601,12,637
17601,73,3654
17601,73,3669
17601,73,3688
17601,135,6751
17601,135,6754
17601,135,6769
17601,138,6904
17601,138,6914
17601,138,6921
17601,138,6936
17482,29,1452
17482,29,1454
17482,29,1456
17482,29,1461
17482,69,3452
17482,69,3493
17482,70,3505
17482,70,3539
17482,70,3545
17482,109,5455
17482,109,5458
17482,109,5463
17482,109,5469
17482,109,5470
17482,109,5481
17482,109,5482
17482,109,5484
17482,122,6124
17482,122,6133
17482,122,6144
17482,169,8471
17482,169,8481
17482,169,8490
17482,179,8958
17482,179,8960
17482,179,8973
17482,179,8975
17510,0,5
17510,0,27
17510,5,267
17510,5,271
17510,5,298
17510,6,302
17510,6,308
17510,6,321
17510,6,335
17510,6,345
17510,7,352
17510,7,364
17510,12,616
17510,12,625
17510,12,630
17510,16,805
17510,16,831
17510,16,839
17510,17,856
17534,5,256
17534,5,280
17534,25,1257
17534,25,1261
17534,25,1262
17534,25,1266
17534,25,1273
17534,25,1279
17534,25,1280
17534,25,1294
17534,27,1358
