run_number,subrun_number,event_number
17226,20,1023
17226,20,1025
17226,20,1029
17226,20,1047
17226,53,2662
17226,53,2678
17226,53,2683
17226,53,2691
17226,84,4201
17226,84,4211
17226,84,4239
17226,84,4242
17226,99,4957
17226,138,6913
17226,138,6934
17226,138,6943
17383,323,16161
17383,323,16162
17383,323,16165
17383,357,17861
17383,357,17889
17383,481,24065
17383,481,24075
17383,481,24090
17383,508,25411
17383,508,25415
17383,508,25422
17383,508,25424
17383,508,25445
14986,1,62
14986,1,67
14986,1,85
14986,1,91
14986,1,96
14986,7,381
14986,30,1523
14986,30,1535
14986,176,8802
14986,176,8828
14986,192,9631
14986,192,9634
14986,231,11564
14986,280,14001
14986,280,14031
17341,21,1053
17341,21,1055
17341,21,1058
17341,21,1089
17341,139,6953
17341,139,6971
17341,146,7301
17341,146,7303
17341,146,7318
17341,146,7336
17444,3,177
17444,3,183
17444,3,189
17444,26,1316
17444,26,1319
17444,26,1322
17444,26,1347
17444,46,2310
17444,46,2345
17444,46,2347
17444,90,4507
17444,90,4510
14903,285,14275
14903,285,14280
14912,94,4705
14912,94,4708
14912,120,6007
14912,120,6029
14912,120,6031
14912,120,6038
14912,124,6238
14912,146,7316
14912,146,7324
14912,146,7329
14912,146,7337
14912,170,8503
14912,170,8518
14912,170,8549
14912,223,11151
14912,223,11171
14912,223,11198
14912,257,12872
14912,257,12882
14912,265,13260
14912,265,13267
14912,265,13280
17352,42,2120
17352,42,2128
17352,42,2134
17352,42,2135
17352,82,4120
17352,82,4142
17352,110,5513
17352,110,5523
17352,110,5545
17352,123,6161
17352,123,6194
17352,123,6195
17352,277,13873
17352,277,13875
17352,277,13881
17352,277,13883
17257,0,25
17257,0,26
17257,0,49
17257,7,353
17257,7,364
17257,7,376
17257,7,378
17257,7,379
17257,10,521
17257,10,549
17257,10,550
17257,17,885
17257,17,889
17257,41,2051
17257,41,2055
17257,41,2075
17257,41,2077
17257,73,3654
17257,73,3662
17257,73,3669
17257,73,3685
17257,73,3698
17165,32,1615
17165,32,1623
17165,32,1626
17165,32,1627
17165,32,1628
17165,32,1634
17165,32,1646
17165,71,3555
17165,71,3586
17165,84,4212
17165,84,4214
17165,84,4239
17165,92,4606
17165,92,4621
17165,92,4623
17165,92,4631
17339,24,1208
17339,24,1212
17339,24,1218
17339,24,1244
17339,115,5761
17339,115,5764
17339,115,5768
17339,115,5778
17339,115,5785
17339,115,5797
17339,184,9217
17339,184,9219
17339,184,9241
17339,184,9242
17339,205,10253
17339,205,10264
17339,205,10267
17339,205,10273
17339,205,10287
17339,282,14108
17339,282,14113
17339,282,14124
17339,282,14141
14736,292,14615
14736,292,14616
14736,292,14618
14736,292,14624
14736,292,14645
14736,303,15162
14736,303,15188
14736,303,15200
14878,14,713
14878,14,726
14878,14,742
14878,23,1158
14878,23,1187
14878,80,4006
14878,80,4031
14878,90,4507
14878,90,4517
14878,90,4524
14878,90,4533
14878,90,4542
14878,97,4864
14878,97,4867
14878,97,4878
14878,97,4884
14878,97,4889
14878,154,7712
14878,154,7736
14878,154,7742
14878,167,8356
14878,167,8384
14878,167,8393
17250,46,2311
17250,46,2321
17250,46,2329
17250,46,2330
17250,75,3765
17250,75,3789
17250,93,4653
17250,93,4662
17250,93,4670
17250,93,4678
17250,93,4683
17250,93,4690
17250,93,4700
17250,97,4868
17250,97,4873
17250,97,4879
17250,106,5323
17534,49,2453
17534,49,2455
17534,49,2482
17534,49,2485
17534,49,2499
17534,70,3514
17534,70,3522
17534,70,3535
17534,70,3548
17534,70,3549
17534,107,5355
17534,107,5357
17534,121,6064
17534,121,6074
17534,121,6076
17534,121,6082
17534,121,6089
17534,121,6090
14801,154,7704
14801,154,7734
14801,293,14683
14801,293,14699
15127,34,1704
15127,34,1716
15127,69,3455
15127,74,3718
15127,74,3725
15127,74,3736
17471,24,1209
17471,24,1249
17083,0,5
17083,0,20
17083,0,37
17083,0,39
17083,0,50
17083,5,262
17083,5,267
17083,5,288
17083,5,289
17083,5,291
17083,28,1403
17083,28,1404
17083,28,1424
17083,28,1430
17083,28,1438
17083,33,1659
17083,33,1671
17083,33,1676
17083,33,1677
17083,33,1685
17083,33,1691
17083,33,1694
17083,35,1765
17083,100,5008
17083,100,5049
17530,46,2310
17530,46,2313
17530,46,2316
17530,46,2342
17530,46,2350
17530,61,3064
17530,61,3082
17530,76,3802
17530,76,3809
17530,76,3810
17530,76,3829
17530,76,3850
17530,88,4427
17530,88,4431
17530,94,4712
17530,94,4742
17530,100,5004
17530,100,5011
17530,100,5026
17530,100,5035
17530,100,5039
17530,100,5040
17530,100,5049
17339,36,1837
17339,79,3955
17339,79,3964
17339,79,3980
17339,79,3992
17339,79,3999
17339,95,4764
17339,95,4793
17339,119,5982
17339,119,5984
17339,175,8751
17339,175,8755
17339,175,8777
17339,175,8779
17339,175,8789
17339,243,12164
17339,243,12179
17365,45,2253
17365,45,2284
17365,45,2292
17365,45,2296
17365,55,2751
17365,55,2760
17365,55,2763
17365,55,2777
17365,55,2784
17365,55,2790
17365,55,2798
17365,62,3110
17365,62,3143
17365,65,3261
17365,65,3278
17365,116,5807
17365,116,5824
17365,116,5833
17365,116,5842
17365,116,5845
15179,23,1187
15179,23,1190
15179,23,1192
15179,23,1193
15179,23,1197
15179,86,4310
15179,86,4343
15179,102,5104
15179,112,5602
15179,112,5610
15179,112,5613
15179,112,5617
15179,166,8307
15179,166,8331
15179,166,8334
15179,177,8852
17383,117,5852
17383,117,5871
17383,117,5876
17383,183,9175
17383,183,9185
17383,183,9197
17383,183,9200
17383,263,13154
17383,263,13167
17383,263,13182
17383,263,13183
17383,263,13184
17383,355,17760
17383,355,17767
17383,355,17777
17383,355,17779
17383,355,17783
17383,355,17798
17383,504,25204
17383,504,25208
17383,504,25225
17383,504,25226
17383,504,25235
17383,504,25250
17469,121,6078
17469,121,6097
14909,24,1207
14909,24,1208
14909,24,1218
14909,24,1229
14909,24,1241
14909,24,1247
14909,73,3665
14909,73,3670
14909,73,3671
14909,73,3688
14909,88,4403
14909,88,4411
14909,88,4448
14909,109,5452
14909,109,5469
14909,109,5493
14909,138,6906
14909,138,6919
14909,138,6944
14909,146,7301
14909,146,7337
14909,146,7344
14909,146,7349
14909,159,7961
17237,92,4614
17237,92,4621
17237,92,4632
17237,92,4645
17237,350,17501
17237,350,17525
