run_number,subrun_number,event_number
16557,131,6564
16557,131,6592
16557,131,6593
16557,169,8451
16557,169,8470
16557,169,8478
16557,169,8480
16557,169,8488
16557,175,8751
16557,175,8777
16557,175,8787
16573,24,1206
16573,24,1207
16573,24,1216
16573,24,1217
16573,24,1220
16573,24,1227
16573,24,1247
16573,33,1658
16573,33,1668
16573,33,1673
16573,33,1684
16573,107,5367
16573,107,5369
16573,107,5371
16573,107,5372
16573,107,5385
16573,181,9052
16573,181,9060
16573,181,9074
16573,181,9075
15959,13,655
15959,13,691
15959,28,1448
15959,52,2604
15959,52,2614
15959,52,2617
15959,52,2634
15959,57,2855
15959,57,2870
15959,57,2891
15959,71,3563
15959,71,3575
15959,71,3585
15959,71,3593
16816,11,554
16816,11,567
16816,11,585
16816,22,1120
16816,22,1121
16816,22,1139
16816,22,1145
16816,28,1438
16816,28,1442
16816,42,2103
16816,42,2113
16816,42,2119
16816,42,2131
16816,47,2352
16816,47,2378
16816,65,3274
16816,65,3279
16816,65,3292
16222,0,21
16222,0,23
16222,27,1357
16222,27,1365
16222,154,7706
16222,154,7720
16222,154,7736
16222,154,7739
16222,154,7745
16222,170,8503
16222,170,8508
16222,170,8513
16222,170,8537
16222,170,8539
16222,170,8540
16586,35,1771
16586,35,1792
16586,97,4870
16586,97,4881
16586,130,6546
16281,40,2006
16281,40,2007
16281,40,2008
16281,40,2013
16281,40,2016
16281,40,2028
16281,40,2035
16281,40,2039
16281,40,2040
16281,40,2048
16281,236,11806
16281,236,11817
16281,236,11822
16281,236,11826
16281,236,11840
16281,301,15053
16281,301,15056
16281,301,15057
16281,301,15065
16281,301,15069
16281,301,15070
16281,301,15083
16281,301,15084
16281,301,15087
16281,301,15096
16281,305,15276
16281,305,15295
16557,24,1205
16557,24,1220
16557,177,8853
16557,177,8874
16557,177,8882
16557,177,8885
16557,178,8906
16557,178,8920
16557,178,8924
16557,178,8930
16557,178,8944
16038,44,2240
16038,44,2250
16038,70,3502
16038,70,3516
16038,70,3538
16038,321,16063
16038,321,16071
16038,321,16090
16038,321,16096
16038,321,16098
16038,383,19170
16038,383,19178
16038,383,19186
16547,2,106
16547,2,142
16547,12,612
16547,12,622
16547,12,640
16547,12,647
16547,12,649
16547,12,650
