run_number,subrun_number,event_number
14740,9,467
14740,9,481
14740,9,488
14740,28,1401
14740,28,1402
14740,28,1404
14740,28,1408
14740,59,2973
14740,59,2994
15114,148,7401
15114,148,7402
15114,148,7417
15114,148,7421
15114,148,7437
15114,165,8259
15114,165,8266
15114,165,8276
15114,165,8286
15114,165,8293
17371,144,7204
17371,144,7214
17371,144,7230
17371,144,7248
17371,144,7249
17371,238,11931
17371,238,11937
17371,238,11938
17371,435,21777
17371,435,21786
17371,435,21787
17371,435,21799
17371,481,24079
17371,481,24080
14940,14,703
14940,14,731
14940,110,5517
14940,110,5536
14940,197,9877
14940,197,9886
14940,197,9900
14940,207,10381
14940,207,10392
14940,207,10393
14940,231,11562
14940,231,11564
14940,231,11570
14940,231,11596
14940,233,11652
14940,233,11671
14940,254,12713
14940,254,12716
14940,254,12729
14935,12,616
14935,120,6002
14935,120,6015
14935,120,6023
14935,121,6070
14935,121,6079
14935,128,6434
14935,219,10955
14935,219,10969
14935,219,10975
14935,219,10977
14935,222,11112
14935,222,11139
14935,230,11504
14935,230,11510
14935,230,11527
14935,230,11539
14935,256,12808
14935,256,12810
14935,256,12834
17484,38,1917
17484,264,13225
17484,264,13228
17484,264,13246
15103,272,13601
15103,272,13609
15103,272,13617
15103,272,13638
17344,67,3351
17344,67,3368
17344,67,3399
17344,105,5251
17344,105,5252
17344,105,5266
17344,105,5268
17344,105,5277
17344,105,5284
17344,105,5286
17344,111,5555
17344,111,5581
17344,111,5582
17344,111,5596
17370,0,38
17370,0,40
17370,0,41
17370,0,42
17370,6,301
17370,6,315
17370,15,779
17370,15,786
17370,15,788
17370,15,796
17370,15,797
17370,25,1256
17370,25,1274
17370,25,1285
17370,25,1295
17370,26,1301
17370,26,1306
17370,26,1311
17370,26,1330
17370,56,2803
17370,56,2831
17370,56,2832
17370,56,2840
17370,61,3053
17370,61,3066
17370,61,3068
14641,8,416
14641,8,424
14641,8,438
14641,100,5014
14641,100,5027
14641,128,6402
14641,128,6410
14641,154,7715
14641,154,7718
14641,154,7728
14641,154,7732
14641,176,8807
14641,176,8849
15149,3,159
15149,3,198
15149,53,2655
15149,53,2661
15149,53,2679
15149,57,2855
15149,57,2857
15149,57,2868
15149,57,2880
15149,57,2889
15149,98,4904
15149,98,4927
15149,98,4946
14615,13,658
14615,13,660
14615,13,677
14615,19,954
14615,19,986
14615,19,993
14615,21,1073
14615,21,1084
14615,35,1752
14615,35,1784
14615,48,2418
14615,48,2420
14615,48,2448
14615,49,2454
14615,49,2456
14615,49,2463
14615,49,2472
14615,49,2479
14615,49,2483
14615,49,2485
14615,49,2496
14831,284,14242
14789,25,1279
14789,25,1283
14789,68,3403
14789,68,3407
14789,85,4281
14789,85,4290
14789,97,4856
14789,97,4858
14789,97,4864
14789,97,4891
14789,102,5108
14789,102,5117
14789,102,5124
14789,102,5141
14789,102,5142
14789,102,5143
14789,132,6610
14789,132,6615
14789,132,6631
14789,132,6637
17484,53,2670
17484,74,3712
17484,74,3730
17484,86,4308
17484,86,4333
17484,107,5371
17484,107,5375
17484,116,5805
17484,116,5830
17484,116,5832
17484,124,6218
17484,124,6237
17484,246,12313
17484,246,12331
17484,246,12335
14774,89,4458
14774,89,4473
14774,89,4484
14774,89,4498
14774,131,6555
14774,131,6564
14774,131,6583
14774,131,6592
14774,198,9906
14774,198,9946
14991,2,124
14991,2,132
17481,4,220
17481,9,463
17481,16,807
17481,16,808
17481,16,816
17481,16,820
17481,23,1177
17481,23,1182
17481,25,1259
17481,25,1268
17481,25,1281
17481,25,1288
17481,25,1292
17481,30,1502
17481,30,1532
17481,30,1547
17481,31,1580
17481,32,1623
17481,32,1649
15152,4,211
15152,4,215
15152,4,216
15152,4,250
15152,5,262
15152,5,266
15152,7,355
15152,7,374
15152,7,383
15152,7,392
15152,16,833
15152,65,3298
15152,73,3656
15152,73,3665
15152,73,3676
15152,73,3678
15152,99,4956
15152,99,4980
15152,99,4997
15152,99,4998
15152,113,5662
15152,113,5681
15152,113,5683
14635,2,106
14635,2,110
14635,2,124
14635,2,131
14635,2,133
14635,2,139
14635,3,152
14635,3,153
14635,3,169
14635,8,402
14635,8,412
14635,8,434
14635,9,451
14635,9,491
14635,11,556
14635,11,597
14635,16,813
14635,16,819
14635,16,826
14635,20,1043
14919,94,4709
14919,94,4710
14919,94,4727
14919,116,5812
14940,308,15417
14940,308,15437
14940,309,15451
14940,309,15452
14940,309,15463
14940,309,15474
14940,312,15641
17488,43,2156
17488,43,2161
17488,43,2169
17488,58,2902
17488,58,2911
17488,58,2932
17488,110,5515
17488,110,5525
17488,161,8061
17488,191,9576
17488,270,13537
17488,270,13546
17488,274,13734
17488,274,13736
17488,274,13737
17488,303,15181
17177,55,2768
17177,55,2778
17177,55,2781
17177,65,3255
17177,65,3266
