run_number,subrun_number,event_number
16470,40,2001
16470,40,2007
16470,40,2046
16470,48,2401
16470,48,2404
16470,48,2442
16470,147,7358
16843,2,113
16843,2,120
16843,2,137
16843,40,2002
16843,40,2023
16843,40,2045
16843,75,3758
16843,75,3765
16843,75,3797
16843,115,5763
16843,115,5767
16843,115,5783
16843,115,5796
16843,243,12165
16843,254,12705
16843,254,12734
16843,254,12750
16499,132,6602
16499,132,6613
16499,132,6616
16499,132,6623
16499,132,6643
16499,132,6644
16499,132,6646
16499,189,9457
16499,189,9492
16499,294,14706
16499,294,14710
16499,294,14727
16946,87,4365
16946,87,4371
16946,293,14667
16946,293,14685
16946,293,14689
16946,293,14697
16946,296,14807
16946,296,14816
16946,296,14840
16946,296,14842
16946,299,14958
16946,299,14984
16946,299,14994
16854,21,1057
16854,21,1063
16854,30,1514
16854,30,1521
16854,30,1542
16854,75,3751
16854,75,3765
16854,75,3776
16854,75,3777
16854,75,3782
16854,75,3790
16854,76,3819
16854,76,3823
16854,96,4802
16854,96,4816
16854,96,4839
16854,99,4970
16854,99,4985
16854,99,4994
16160,43,2154
16160,43,2156
16160,43,2176
16160,43,2178
16160,43,2182
16160,61,3060
16160,61,3076
16160,61,3094
16160,87,4354
16160,87,4355
16160,87,4369
16160,87,4371
16160,87,4399
16160,160,8004
16160,160,8009
16160,160,8014
16160,160,8029
16160,160,8042
16160,189,9470
16160,189,9487
16573,35,1754
16573,35,1756
16573,35,1779
16573,63,3159
16573,63,3172
16573,177,8851
16573,177,8858
16573,177,8887
16573,177,8896
16573,228,11409
16573,228,11435
16573,254,12702
16573,254,12705
16573,254,12732
16573,254,12740
16886,44,2232
16886,55,2757
16886,55,2770
16886,55,2773
16886,55,2780
16886,55,2787
16886,55,2798
16886,61,3051
16886,61,3095
16886,72,3626
16886,72,3637
16851,41,2065
16851,41,2074
16851,41,2082
16851,41,2087
16851,41,2100
16851,126,6346
16851,167,8372
16851,167,8398
16851,187,9385
16851,187,9396
16851,206,10312
16851,206,10317
16851,206,10328
16851,206,10333
16851,206,10334
16845,34,1712
16845,34,1725
16845,34,1749
16845,244,12207
16845,244,12211
16845,244,12219
16845,244,12237
16845,313,15657
16845,313,15665
16845,313,15686
16845,313,15691
16845,313,15696
16845,313,15699
16845,336,16801
16845,336,16828
16845,397,19852
16845,397,19870
16845,397,19890
16960,58,2922
16960,58,2933
16960,58,2939
16960,174,8712
16960,174,8735
16960,174,8737
16960,222,11109
16960,222,11110
16960,225,11261
16960,225,11292
16946,1,99
16946,1,100
16946,263,13185
16946,281,14085
16946,281,14094
16946,291,14599
16286,23,1156
16286,23,1158
16286,23,1178
16286,23,1184
16286,483,24164
16286,483,24168
16286,483,24169
16286,483,24173
16225,74,3711
16225,74,3727
16225,100,5023
16225,100,5025
16225,100,5049
16225,126,6301
16225,126,6306
16225,126,6322
16225,190,9522
16225,190,9526
16225,190,9528
16225,190,9529
16225,240,12003
16225,240,12011
16225,240,12012
16225,240,12016
16225,240,12017
16225,240,12018
16225,240,12041
17011,174,8708
17011,185,9269
17011,185,9299
17011,185,9300
17011,228,11419
17011,228,11448
16228,70,3510
16228,70,3514
16228,70,3520
16228,70,3535
16228,70,3539
16228,70,3545
16228,70,3549
16228,221,11060
16228,221,11088
16228,253,12653
16228,253,12657
16228,253,12658
16228,253,12661
16228,253,12678
16228,253,12691
16228,262,13108
16228,262,13118
16228,262,13119
16228,262,13132
16228,262,13135
16965,345,17253
16965,345,17255
16965,348,17402
16965,348,17415
16965,348,17439
16965,348,17440
16846,117,5854
16846,117,5855
16846,117,5861
16846,117,5866
16846,117,5877
16846,117,5881
16846,117,5888
16846,117,5896
16846,122,6106
16846,122,6111
16846,122,6112
16846,195,9765
16846,216,10802
16846,216,10825
16846,216,10846
16846,216,10848
16470,3,158
16470,3,186
16470,3,188
16470,26,1306
16470,26,1339
16470,59,2974
16470,59,2978
16470,102,5107
16470,102,5121
16470,102,5127
16470,107,5397
16470,107,5399
16470,110,5510
16283,25,1254
16283,25,1269
16283,44,2202
16283,44,2210
16283,44,2233
16283,44,2241
16283,52,2603
16283,152,7603
16283,152,7605
16283,152,7625
16283,152,7633
16283,152,7649
16283,201,10079
16283,201,10099
16283,201,10100
16797,8,409
16797,8,434
16797,125,6277
16797,125,6290
16797,171,8554
16797,171,8567
16797,172,8631
16797,172,8632
16797,172,8634
16858,57,2851
16858,57,2861
16858,241,12055
16858,241,12058
16858,241,12062
16858,241,12066
16858,241,12081
16858,245,12254
16858,245,12290
16858,249,12466
16858,249,12484
16858,259,12966
16858,259,12972
16858,259,12982
16524,109,5471
16524,120,6004
16524,120,6017
16524,120,6037
16524,130,6508
16524,130,6513
16524,130,6529
16524,130,6542
16524,148,7440
16524,167,8377
16524,167,8383
16524,182,9102
16524,182,9103
16524,182,9107
16524,182,9123
16524,182,9125
16524,182,9136
16524,182,9141
16524,182,9146
16122,18,906
16122,18,908
16122,18,911
16122,18,925
16122,18,938
16122,78,3911
16122,78,3912
16122,78,3917
16122,78,3918
16122,78,3928
16122,78,3936
16122,78,3942
16122,78,3947
16122,354,17702
16122,354,17709
16122,354,17734
16122,354,17747
16690,1,52
16690,1,54
16690,1,56
16690,1,85
16690,1,89
16690,23,1151
16690,23,1161
16690,23,1169
16690,23,1170
16690,23,1185
16690,23,1194
16690,27,1369
16690,27,1392
16690,28,1427
16690,28,1430
16690,44,2218
16690,44,2243
16690,44,2248
16867,21,1057
16867,21,1062
16867,21,1089
16867,43,2155
16867,43,2165
