run_number,subrun_number,event_number
16023,118,5918
16023,118,5922
16023,118,5934
16023,118,5945
16023,208,10407
16023,208,10414
16023,208,10415
16023,208,10419
16023,208,10440
16023,208,10445
16023,217,10868
16023,217,10896
16023,240,12047
16023,346,17302
16023,346,17310
16023,346,17311
16023,346,17317
16023,346,17321
16023,346,17337
16023,346,17340
16023,434,21707
16023,434,21720
16023,434,21737
16023,434,21739
16023,434,21740
16023,434,21745
16023,434,21750
15254,29,1465
15254,32,1606
15254,32,1608
15254,32,1612
15254,32,1642
15254,32,1644
15254,32,1645
15254,89,4451
15254,89,4472
15254,89,4484
15254,89,4488
15254,89,4491
15254,89,4492
15254,89,4498
15254,119,5958
15254,119,5961
15254,119,5967
15254,119,5975
15254,119,5990
15254,119,5998
15254,126,6310
15254,126,6321
15254,126,6322
15254,126,6343
15254,126,6344
15254,126,6349
14770,34,1730
14770,34,1748
14770,44,2220
14770,44,2222
14770,44,2225
14770,180,9008
14770,180,9044
14770,230,11522
14770,230,11524
14770,230,11525
14770,230,11532
14770,247,12356
14770,285,14257
14770,285,14278
14770,285,14285
14770,285,14295
14770,303,15172
15960,45,2255
15960,45,2290
15960,45,2300
15960,97,4893
15960,217,10855
15960,217,10877
15960,283,14154
15960,283,14159
15960,283,14178
15411,17,868
15411,17,875
15411,17,879
15411,17,900
15411,115,5758
15411,115,5774
15411,115,5780
15411,166,8301
15411,166,8320
15411,166,8340
14409,38,1906
14409,38,1938
14409,38,1939
14409,229,11455
14409,229,11466
14409,229,11488
14409,229,11494
14409,250,12540
14409,250,12541
14409,250,12547
14409,250,12549
14409,250,12550
15301,8,401
15301,8,425
15301,9,467
15301,9,500
15301,31,1558
15301,31,1571
15301,31,1573
15301,31,1583
15301,31,1589
15301,31,1590
15301,31,1594
15301,43,2165
15301,43,2182
15301,43,2186
15301,43,2193
15301,67,3356
15301,67,3376
15301,67,3379
15301,67,3380
15301,67,3383
15301,67,3395
15301,96,4820
15301,96,4830
15301,96,4834
15301,96,4844
15301,105,5261
16051,199,9970
16051,199,9972
16051,199,9975
16051,199,9976
16051,222,11104
16051,222,11127
16051,222,11132
16051,222,11143
16051,246,12301
16051,246,12316
16051,246,12347
16051,251,12571
16051,251,12578
16051,251,12580
16051,251,12583
16051,264,13228
16051,264,13235
14529,21,1064
14529,21,1074
14529,21,1081
14529,21,1092
14529,29,1454
14529,29,1460
14529,29,1473
14529,29,1481
14529,29,1489
14529,29,1490
14529,62,3107
14529,62,3136
14529,62,3142
16089,103,5168
16089,103,5175
16089,103,5177
16089,103,5183
16089,137,6876
16089,189,9458
16089,189,9467
16089,189,9481
16089,189,9490
16089,189,9492
16089,298,14901
16089,298,14902
16089,298,14910
16089,298,14911
16089,298,14915
16089,298,14941
16089,298,14950
16089,375,18758
16089,375,18769
16089,375,18771
16089,375,18776
16089,375,18782
16089,386,19317
16089,386,19329
16089,386,19335
16089,472,23602
16089,472,23603
16089,472,23627
14190,1,51
14190,1,53
14190,1,67
14190,1,68
14190,1,84
14190,1,94
14190,32,1602
14190,32,1609
14190,32,1629
14190,32,1632
14190,32,1636
14190,32,1637
14190,37,1867
14190,37,1869
14190,43,2165
14190,62,3103
14190,62,3113
14190,62,3116
14190,62,3121
14190,62,3128
14190,62,3136
14190,62,3141
14664,20,1006
14664,20,1049
14664,25,1270
14664,25,1271
14664,25,1272
14664,25,1294
14664,79,3955
14664,79,3964
14664,79,3979
14664,79,3994
14664,79,3995
14664,142,7110
14664,142,7120
14664,142,7126
14664,187,9355
14664,187,9357
14664,187,9358
14664,187,9367
14664,187,9369
14664,187,9373
14664,187,9379
14664,187,9383
14664,187,9390
14664,187,9392
14664,187,9396
15328,20,1015
15328,20,1021
15328,20,1028
15328,20,1031
15328,20,1034
15328,20,1045
15328,20,1046
15328,125,6255
15328,125,6297
15328,160,8013
15328,160,8019
15328,160,8031
15328,164,8239
15328,164,8249
15328,178,8902
15328,178,8921
15328,178,8924
15328,178,8925
15328,178,8939
15328,184,9205
15328,184,9241
15328,184,9247
14392,102,5119
14392,102,5140
14392,176,8828
14392,176,8830
14392,209,10456
14392,209,10460
14392,209,10464
14392,209,10467
14392,218,10901
14392,218,10914
14392,218,10929
14555,110,5522
14555,248,12404
14555,248,12412
14555,248,12429
14555,277,13859
14555,277,13861
14555,277,13875
14555,277,13900
14555,289,14468
14555,289,14489
14555,289,14492
14555,289,14494
15987,238,11909
15987,238,11940
15987,241,12059
15987,241,12067
15987,241,12081
15987,241,12085
15987,241,12097
15987,241,12098
15987,341,17054
15987,341,17059
15987,341,17062
15987,341,17079
15987,341,17099
15987,360,18034
15987,360,18035
15987,360,18049
15987,466,23310
15987,466,23321
15987,466,23328
15987,466,23342
15394,14,709
15394,14,715
15394,45,2266
15394,45,2278
15394,45,2285
15394,45,2288
15394,45,2289
15394,93,4661
15394,93,4685
15394,93,4689
15246,5,289
15246,5,300
15246,16,803
15246,16,813
15246,16,820
15246,16,823
15246,16,830
15246,16,831
15246,16,833
15246,16,850
15246,65,3253
15246,65,3263
15246,97,4876
15246,97,4893
15246,97,4896
15246,123,6156
15246,123,6181
15246,123,6189
15246,160,8036
15246,160,8038
15296,153,7659
15296,153,7680
15296,153,7683
15296,153,7696
15296,250,12515
15296,257,12863
15296,257,12868
15296,257,12887
15296,257,12888
15251,1,63
15251,1,71
15251,1,74
15251,1,85
15251,1,95
15251,19,983
15251,19,984
15251,89,4456
15251,89,4468
15251,89,4471
15251,89,4500
15251,114,5740
15251,122,6105
15251,122,6106
15251,122,6127
15251,122,6146
15251,144,7210
15251,144,7214
15251,144,7228
15251,144,7248
15251,160,8009
15251,160,8026
15251,160,8043
15251,160,8047
14291,3,161
14291,3,174
14291,5,260
14291,7,399
14291,17,859
14291,17,864
14291,17,870
14291,17,873
14291,17,884
14291,37,1857
14291,37,1869
14291,37,1881
14291,183,9164
14291,199,9968
14291,199,9983
14291,199,9987
14291,199,9994
14161,56,2803
14161,56,2804
14161,56,2806
14161,56,2817
14161,56,2841
14161,56,2845
14161,134,6732
14161,134,6735
14161,134,6737
14161,134,6748
14393,1,56
14393,1,65
14393,1,69
14393,1,76
14393,5,256
14393,9,464
14393,9,472
14393,9,475
14393,9,478
14393,9,484
14393,9,485
14393,9,493
14393,9,495
14393,13,673
14393,13,682
14393,13,692
14393,19,956
14393,21,1058
14393,21,1068
14393,21,1089
14393,26,1328
16094,25,1270
16094,25,1285
16094,25,1299
16094,359,17961
16094,359,17973
16094,435,21760
16094,435,21767
16094,435,21773
16094,435,21780
16094,435,21796
16094,477,23877
16094,477,23881
16094,477,23882
16094,477,23894
16094,477,23897
16006,179,8962
16006,179,8985
16006,179,8991
16006,244,12206
16006,244,12224
16006,390,19506
16006,390,19530
16006,390,19549
16094,72,3619
16094,72,3620
16094,305,15251
16094,305,15256
16094,305,15290
16094,429,21455
16094,429,21470
16094,429,21473
16094,504,25213
16094,504,25224
16094,504,25237
16094,504,25242
16094,504,25246
16094,504,25250
14563,0,31
14563,0,39
14563,0,41
14563,0,46
14563,4,217
14563,4,218
14563,4,230
14563,6,320
14563,6,330
14563,6,338
14563,6,348
14563,8,401
14563,8,426
14563,8,436
14563,8,443
14563,13,665
14563,13,666
14563,13,668
14563,13,674
14563,13,676
14563,14,704
14563,14,711
14563,14,713
14563,14,728
14563,14,737
14563,14,743
14541,24,1216
14541,24,1220
14541,24,1226
14541,24,1228
14541,24,1247
14541,103,5173
14541,180,9011
14541,201,10060
14541,201,10071
14541,201,10092
14541,201,10095
15395,11,570
15395,11,572
15395,11,599
15395,41,2084
15395,75,3761
15395,75,3762
15395,75,3799
15320,38,1902
15320,38,1903
15320,38,1918
15320,38,1922
15320,38,1932
15320,38,1945
15320,39,1952
15320,39,1953
15320,39,1968
15320,39,1973
15320,39,1979
15320,39,1981
15320,39,1991
15320,44,2204
15320,44,2212
15320,44,2220
15320,44,2246
14609,2,121
14609,2,143
14609,2,145
14609,298,14911
14609,298,14912
14609,298,14913
14609,298,14943
14428,42,2107
14428,42,2129
14428,42,2140
14428,179,8962
14428,179,8969
14428,179,8982
14428,179,8991
14428,179,8992
14428,265,13262
14428,265,13272
14428,265,13279
14428,265,13282
14428,265,13290
14428,265,13300
14428,274,13707
14428,274,13717
14428,274,13732
14772,66,3306
14772,66,3314
14772,66,3324
14772,66,3329
14772,66,3332
14772,66,3340
14772,66,3342
14772,92,4613
14772,92,4649
14772,195,9783
14772,195,9786
14772,195,9796
14772,290,14507
14772,290,14546
14772,290,14550
15356,4,202
15356,4,215
15356,4,221
15356,4,228
15356,4,238
15356,12,613
15356,12,617
15356,19,965
15356,19,979
15356,19,992
15356,33,1655
15356,33,1678
15356,33,1687
15356,33,1698
15356,38,1901
15356,38,1911
15356,38,1923
15356,38,1927
15356,46,2301
15356,46,2314
15356,47,2353
15356,47,2369
15356,47,2377
14634,3,155
14634,3,158
14634,3,182
14634,3,197
14634,3,198
14634,79,3978
14634,79,3983
14634,79,3987
14634,81,4063
14634,81,4083
14634,81,4085
14634,81,4095
14634,83,4160
14634,83,4180
14634,83,4182
14634,83,4189
14634,83,4199
14634,109,5457
14634,109,5458
14634,109,5460
14634,109,5486
14634,109,5496
14634,109,5499
15979,33,1651
15979,33,1668
15979,33,1678
15979,39,1955
15979,39,1976
15979,39,1996
15979,56,2822
15979,87,4358
15979,87,4370
15979,87,4382
15979,87,4395
14363,57,2863
14363,57,2898
14363,63,3178
14363,63,3199
14363,82,4105
14363,82,4141
14363,90,4513
14363,90,4527
14363,90,4537
14363,205,10259
14363,205,10287
14363,205,10291
14363,205,10294
14363,240,12021
14363,240,12028
14363,240,12030
14363,240,12034
14363,240,12041
14664,53,2664
14664,53,2679
14664,53,2700
14664,265,13274
15236,92,4601
15236,92,4612
15236,92,4633
15236,92,4634
15236,92,4639
15236,92,4646
15236,141,7051
15236,141,7072
16006,14,715
16006,14,739
16006,14,741
16006,103,5161
16006,103,5195
16006,210,10509
16006,210,10511
16006,210,10535
16006,286,14303
16006,286,14314
16006,286,14315
16006,286,14323
16006,286,14337
16006,320,16008
16006,320,16010
16006,320,16011
16006,320,16042
16006,320,16045
16006,320,16050
16006,339,16953
16006,339,16991
16006,339,16993
14222,0,3
14222,0,6
14222,0,17
14222,0,28
14222,0,48
14222,20,1034
14222,20,1042
14222,20,1047
14222,29,1458
14222,29,1465
14222,29,1477
14222,29,1500
14222,35,1751
14222,35,1755
14222,35,1761
14222,35,1767
14222,48,2424
14222,48,2428
14222,48,2439
16022,22,1109
16022,22,1147
16022,235,11761
16022,235,11794
16022,261,13070
16022,261,13093
16022,261,13094
16022,442,22116
16022,442,22143
16022,442,22150
16071,13,660
16071,46,2316
16071,46,2324
16071,46,2332
16071,46,2334
16071,46,2340
16071,46,2342
16071,98,4941
16071,114,5713
15412,108,5426
15412,130,6501
15412,130,6502
15412,130,6503
15412,130,6522
15412,130,6526
15412,130,6533
15412,130,6537
15412,145,7256
15412,145,7269
15412,145,7296
15412,176,8804
15412,176,8812
15412,176,8831
15412,176,8850
15412,200,10002
15412,200,10007
15412,200,10010
15412,200,10016
15412,200,10029
15412,200,10034
15412,200,10041
15981,4,237
15981,4,248
15981,66,3302
15981,66,3305
15981,66,3307
15981,66,3310
15981,66,3313
15981,66,3324
15981,66,3330
15981,66,3333
15981,66,3334
15981,235,11757
15981,235,11772
15981,235,11790
15981,235,11793
15981,298,14934
15981,298,14937
14277,40,2003
14277,40,2019
14277,55,2754
14277,55,2756
14277,55,2764
14277,55,2766
14277,55,2776
14277,69,3486
14277,69,3492
14277,74,3735
14277,74,3744
14277,96,4833
14277,144,7232
14277,206,10306
14277,206,10319
