run_number,subrun_number,event_number
5237,47,2357
5237,47,2372
5237,50,2505
5237,51,2576
5237,52,2612
5237,52,2616
5237,52,2631
5237,53,2691
5237,54,2701
5237,55,2794
5237,56,2813
5168,7,370
5168,12,646
5332,90,4518
5332,91,4588
5332,91,4594
5332,93,4683
5332,93,4698
5332,94,4706
5332,96,4832
5332,96,4835
5332,97,4869
5332,97,4876
5332,97,4887
5332,99,4975
5332,99,4982
5339,90,4502
5339,91,4556
5339,92,4604
5339,93,4695
5339,96,4846
5339,96,4850
5339,97,4871
5339,97,4892
5339,98,4923
5339,99,4960
5339,99,4972
5339,99,4983
5332,80,4013
5332,80,4046
5332,81,4056
5332,82,4109
5332,82,4143
5332,83,4169
5332,83,4172
5332,83,4183
5332,84,4208
5332,84,4242
5332,85,4297
5332,87,4361
5332,88,4408
5332,89,4478
5341,10,501
5341,10,503
5341,10,515
5341,11,561
5341,11,568
5341,12,606
5341,12,627
5341,13,678
5341,15,762
5341,15,781
5341,16,844
5341,17,858
5341,18,925
5341,18,934
5341,19,972
5341,19,998
5227,21,1084
5227,31,1599
5167,4,231
5167,4,233
5167,20,1049
5167,21,1080
5167,26,1340
5235,66,3301
5235,67,3358
5235,69,3477
5235,71,3569
5235,71,3573
5235,71,3583
5235,71,3587
5235,73,3651
5235,73,3669
5235,75,3790
5168,2,125
5168,2,142
5168,5,253
5168,5,268
5168,5,273
5168,18,918
5168,18,935
5332,60,3016
5332,61,3080
5332,63,3154
5332,63,3155
5332,63,3194
5332,64,3245
5332,64,3246
5332,65,3251
5332,66,3338
5332,67,3377
5332,68,3423
5332,69,3468
5332,69,3480
5235,0,12
5235,0,18
5235,0,22
5154,182,9108
5154,188,9437
5154,200,10043
5215,16,801
5215,20,1047
5215,21,1085
5215,28,1414
5215,34,1722
5215,42,2142
5171,2,134
5171,2,142
5171,4,211
5171,4,213
5171,4,229
5171,5,255
5171,5,293
5171,5,300
5171,6,307
5171,6,314
5171,6,335
5171,10,543
5326,62,3106
5326,62,3111
5326,62,3136
5326,63,3179
5326,65,3265
5326,67,3365
5326,68,3409
5326,68,3424
5326,68,3425
5326,71,3593
5203,23,1157
5203,23,1177
5223,20,1006
5223,20,1018
5223,20,1020
5223,20,1031
5223,20,1038
5223,20,1046
5223,21,1064
5223,21,1068
5223,21,1074
5223,21,1096
5223,22,1111
5223,22,1126
5223,22,1129
5223,22,1130
5223,22,1133
5223,23,1154
5223,23,1159
5223,23,1182
5223,23,1184
5223,23,1190
5223,24,1202
5223,24,1206
5223,24,1212
5223,24,1225
5223,24,1241
5223,25,1253
5223,26,1341
5223,27,1358
5223,27,1368
5223,27,1378
5223,28,1406
5223,28,1420
5223,28,1446
5223,28,1448
5223,29,1468
5223,29,1471
5223,29,1474
5235,32,1602
5235,32,1640
5235,32,1649
5235,33,1657
5235,33,1664
5235,38,1917
5235,43,2156
5235,43,2157
5235,43,2164
5235,48,2434
5235,48,2449
5235,50,2516
5235,50,2540
5337,50,2517
5337,50,2532
5337,51,2580
5337,51,2587
5337,52,2617
5337,52,2625
5337,53,2651
5337,53,2656
5337,54,2747
5337,55,2757
5337,55,2759
5337,55,2763
5337,55,2771
5337,55,2797
5337,56,2838
5337,56,2844
5337,58,2903
5337,58,2930
5337,59,2993
5217,52,2612
5217,54,2742
5217,56,2807
5217,56,2842
5217,56,2843
5217,57,2875
5217,58,2940
5217,58,2941
5217,60,3015
5217,60,3037
5217,61,3074
5164,58,2920
5164,58,2934
5164,58,2939
5164,60,3019
5164,60,3030
5164,60,3036
5164,60,3047
5164,61,3060
5164,63,3177
5164,64,3202
5164,64,3216
5164,64,3245
5164,65,3267
5164,65,3285
5164,66,3316
5164,66,3344
5164,69,3475
5164,69,3482
5164,69,3485
5164,69,3488
5144,23,1189
5144,23,1193
5144,23,1197
5164,27,1360
5164,27,1372
5164,27,1379
5164,31,1596
5164,32,1609
5164,32,1642
5164,33,1655
5164,33,1685
5164,33,1697
5164,35,1759
5164,35,1761
5164,36,1805
5164,36,1822
5164,36,1834
5164,38,1913
5164,38,1931
5164,39,1957
5164,39,1972
5164,40,2013
5164,40,2023
5164,40,2034
5164,40,2038
5217,83,4160
5217,84,4225
5217,84,4237
5217,85,4268
5217,85,4275
5217,85,4299
5217,87,4362
5217,88,4403
5217,88,4405
5217,88,4408
5217,88,4411
5217,89,4471
5217,89,4476
5217,89,4479
5217,90,4503
5217,90,4505
5217,90,4537
5217,92,4605
5217,92,4615
5217,92,4618
5217,92,4626
5226,24,1202
5226,24,1245
5226,25,1260
5226,25,1284
5226,26,1327
5226,26,1329
5226,26,1333
5226,28,1403
5226,28,1425
5226,30,1501
5226,30,1506
5226,30,1525
5226,30,1543
5226,31,1569
5226,31,1570
5226,31,1579
5226,32,1620
5226,32,1626
5226,32,1645
5226,33,1671
5226,33,1683
5226,33,1695
5226,33,1696
5226,34,1716
5226,34,1730
5226,34,1742
5226,34,1747
5226,36,1810
5226,36,1812
5226,36,1821
5226,36,1825
5226,36,1832
5226,36,1847
5226,0,7
5226,0,12
5226,0,35
5226,27,1357
5226,27,1358
5226,27,1359
5226,27,1376
5226,27,1382
5226,27,1386
5226,27,1389
5226,27,1393
5226,29,1452
5226,29,1465
5226,29,1487
5337,30,1525
5337,211,10571
5337,211,10576
5337,212,10624
5337,212,10631
5337,212,10649
5337,214,10705
5337,214,10723
5337,215,10783
5337,215,10799
5337,216,10841
5337,216,10848
5337,217,10859
5337,217,10865
5337,217,10870
5337,217,10894
5337,219,10953
5168,0,23
5168,0,33
5168,1,67
5168,3,192
5168,4,227
5168,4,238
5168,6,309
5168,8,444
5168,10,507
5168,11,592
5168,13,680
5168,14,737
5169,95,4792
5169,96,4811
5169,96,4826
5169,96,4844
5169,98,4911
5169,99,4984
5169,99,4996
5169,102,5136
5169,102,5143
5169,111,5572
5169,156,7824
5169,156,7831
5169,158,7914
5169,158,7948
5169,20,1008
5169,20,1037
5169,20,1039
5169,20,1040
5169,22,1135
5169,22,1148
5169,24,1204
5169,24,1228
5169,24,1234
5169,25,1268
5169,25,1282
5169,27,1390
5169,30,1520
5169,32,1612
5169,32,1628
5169,32,1629
5169,32,1642
5169,32,1650
5326,36,1809
5331,150,7502
5331,150,7530
5331,153,7689
5331,156,7815
5331,157,7865
5331,157,7894
5331,158,7939
5331,159,7994
5338,41,2060
5338,41,2066
5338,41,2074
5338,41,2081
5338,47,2353
5338,47,2376
5338,47,2377
5338,47,2379
5166,2,125
5166,2,147
5166,4,206
5166,14,718
5166,14,736
5166,16,848
5166,25,1261
5166,25,1283
5229,78,3915
5229,78,3937
5229,79,3986
5229,80,4008
5229,80,4031
5229,81,4061
5229,81,4078
5229,82,4110
5229,82,4139
5229,82,4141
5229,83,4198
5328,80,4007
5328,83,4166
5328,83,4199
5328,84,4224
5328,84,4240
5328,85,4265
5328,85,4268
5328,85,4300
5328,86,4308
5328,88,4413
5328,88,4414
5328,88,4431
5328,88,4446
5326,82,4132
5326,82,4136
5326,82,4140
5326,84,4221
5326,85,4287
5326,86,4321
5326,86,4348
5326,89,4466
5326,89,4472
5326,89,4475
5326,89,4488
5326,89,4496
5326,90,4529
5326,91,4599
5329,2,150
5329,3,155
5329,4,201
5329,4,211
5329,4,250
5329,5,299
5329,6,308
5329,6,315
5329,8,404
5329,9,474
5332,10,514
5332,10,550
5332,11,554
5332,11,587
5332,11,588
5332,12,614
5332,12,619
5332,13,661
5332,14,718
5332,16,830
5332,16,838
5332,17,886
5332,17,894
5332,18,901
5332,18,922
5332,18,947
5332,19,960
5332,19,996
5332,19,997
5233,99,4963
5151,87,4361
5151,122,6104
5151,132,6622
5233,1,84
5233,7,385
5233,8,405
5233,8,424
5233,133,6657
5233,133,6670
5233,133,6678
5233,133,6699
5233,139,6954
5233,139,6994
5332,200,10040
5216,56,2814
5216,64,3205
5216,64,3208
5216,64,3218
5216,76,3842
5151,156,7835
5233,118,5906
5233,122,6117
5233,122,6121
5233,124,6202
5233,124,6203
5233,124,6245
5233,125,6278
5233,126,6333
5233,126,6344
5326,10,518
5326,10,539
5326,11,560
5326,11,562
5326,11,570
5326,11,575
5326,11,588
5326,13,672
5326,14,709
5326,14,724
5326,15,758
5326,15,772
5326,16,834
5326,16,844
5326,17,886
5326,18,904
5326,19,968
5326,19,972
5164,43,2154
5164,43,2181
5164,43,2194
5164,44,2207
5164,44,2232
5164,44,2234
5164,44,2246
5164,45,2258
5164,45,2280
5164,50,2511
5164,50,2535
5164,50,2539
5164,53,2652
5164,53,2657
5164,56,2823
5164,56,2828
5164,56,2830
5332,120,6042
5332,123,6157
5332,124,6220
5332,124,6224
5332,125,6257
5332,125,6259
5332,125,6263
5332,127,6376
5332,127,6381
5332,128,6409
5332,129,6482
5332,129,6492
5332,129,6498
5217,106,5341
5217,106,5343
5217,107,5353
5217,107,5384
5217,108,5427
5217,109,5469
5217,109,5476
5217,109,5478
5217,109,5486
5217,110,5523
5217,111,5569
5217,111,5574
5169,220,11007
5169,221,11075
5169,222,11115
5169,223,11191
5169,224,11229
5169,224,11248
5169,225,11271
5169,226,11327
5169,226,11347
5169,227,11357
5169,227,11364
5169,227,11369
5169,228,11416
5169,228,11419
5169,228,11421
5169,229,11454
5169,229,11463
5169,229,11479
5171,12,645
5171,12,649
5171,13,662
5171,13,667
5171,13,670
5171,14,726
5171,14,730
5171,15,760
