run_number,subrun_number,event_number
5409,0,6
5409,0,7
5409,1,62
5409,1,83
5409,2,101
5409,2,129
5409,2,145
5409,3,169
5409,3,182
5409,3,196
5409,3,200
5409,4,202
5409,4,212
5409,5,300
5409,7,399
5409,8,424
5409,8,429
5409,8,433
5409,8,434
5409,8,447
5409,9,453
5409,9,467
5409,9,492
5460,0,15
5460,0,33
5460,1,51
5460,1,66
5460,6,325
5460,6,335
5460,6,342
5460,7,369
5460,8,401
5460,9,477
5460,9,485
5460,9,494
5460,9,497
5476,10,543
5482,30,1518
5482,31,1572
5513,100,5023
5513,100,5025
5513,100,5035
5513,101,5069
5513,101,5089
5377,57,2866
5377,57,2892
5377,58,2910
5377,58,2926
5377,58,2948
5377,59,2999
5377,62,3107
5377,62,3128
5377,62,3131
5377,62,3146
5377,63,3163
5377,63,3178
5449,60,3027
5449,61,3085
5449,61,3099
5449,63,3178
5449,65,3291
5449,66,3322
5449,67,3355
5449,67,3392
5449,67,3398
5449,68,3401
5449,68,3405
5449,68,3413
5449,68,3443
5449,69,3467
5449,69,3468
5412,50,2518
5412,50,2534
5412,50,2544
5412,51,2552
5412,51,2554
5412,51,2556
5412,51,2565
5412,51,2585
5412,51,2590
5412,51,2600
5412,52,2609
5412,53,2658
5412,53,2666
5412,53,2691
5412,54,2720
5412,54,2745
5412,55,2797
5412,56,2815
5412,56,2821
5412,56,2822
5412,56,2837
5412,57,2867
5412,58,2923
5412,59,2976
5412,59,2982
5419,80,4004
5419,80,4018
5419,81,4053
5419,81,4084
5419,81,4091
5419,82,4102
5419,82,4108
5419,83,4152
5419,83,4161
5419,83,4162
5419,83,4178
5419,83,4191
5419,84,4234
5419,85,4262
5419,85,4263
5419,85,4292
5419,87,4398
5419,89,4455
5459,20,1026
5459,20,1050
5459,21,1070
5459,22,1148
5459,23,1155
5459,23,1160
5459,25,1256
5459,25,1290
5459,27,1353
5459,28,1422
5459,28,1430
5459,29,1470
5419,22,1107
5419,23,1169
5419,23,1180
5419,24,1229
5419,24,1230
5419,24,1245
5419,24,1250
5419,25,1293
5419,26,1338
5419,28,1445
5419,29,1456
5374,20,1004
5374,20,1043
5374,21,1062
5374,22,1123
5374,22,1134
5374,23,1193
5374,25,1263
5374,26,1301
5374,26,1321
5374,26,1328
5374,27,1370
5374,28,1406
5374,28,1411
5374,28,1426
5374,28,1433
5374,29,1453
5374,29,1458
5401,30,1516
5401,31,1570
5401,32,1610
5401,32,1629
5401,33,1684
5401,34,1738
5401,34,1741
5401,35,1751
5401,35,1761
5401,35,1774
5401,35,1784
5401,35,1793
5401,35,1799
5401,36,1825
5401,36,1832
5401,36,1844
5401,37,1856
5401,37,1861
5401,39,1959
5411,50,2520
5411,50,2523
5411,51,2554
5411,51,2579
5411,52,2607
5411,53,2672
5411,53,2674
5411,53,2699
5411,54,2722
5411,55,2784
5411,55,2792
5411,56,2818
5411,56,2842
5411,57,2859
5411,58,2911
5411,58,2937
5512,71,3582
5512,72,3604
5512,75,3768
5512,75,3773
5512,77,3871
5512,77,3884
5512,77,3900
5512,78,3929
5512,78,3931
5512,100,5050
5512,101,5066
5512,102,5119
5512,102,5121
5458,163,8179
5458,164,8215
5458,164,8249
5458,166,8307
5458,166,8325
5458,167,8386
5458,167,8390
5458,169,8476
5458,170,8529
5458,171,8551
5458,171,8560
5458,171,8564
5458,171,8567
5458,172,8621
5370,110,5512
5370,110,5538
5370,110,5542
5370,111,5567
5370,111,5587
5370,114,5726
5370,114,5744
5370,114,5747
5370,115,5792
5370,117,5856
5370,117,5886
5370,119,5956
5370,119,5990
5370,119,5998
5459,170,8503
5459,170,8518
5459,170,8538
5459,173,8670
5459,173,8674
5459,175,8785
5459,175,8786
5459,175,8799
5459,178,8902
5459,180,9008
5459,180,9035
5459,180,9041
5459,181,9076
5459,181,9082
5459,182,9126
5412,80,4010
5412,80,4031
5412,81,4085
5412,82,4121
5412,83,4173
5412,84,4220
5412,84,4229
