run_number,subrun_number,event_number
6021,143,7152
6021,143,7180
6021,143,7193
6012,11,574
6012,12,614
6012,12,624
6012,12,626
6012,12,642
6012,13,659
6012,13,666
6012,14,725
6012,15,770
6012,15,778
6012,16,831
6012,16,834
6012,16,848
6012,16,849
6031,99,4959
6031,99,4991
6031,101,5081
6031,101,5088
6031,102,5126
6031,105,5263
6031,106,5346
6031,111,5584
6004,138,6911
6004,139,6983
6004,141,7054
6004,142,7113
6004,143,7160
6004,143,7176
6004,143,7197
6004,144,7239
6004,145,7268
6004,146,7319
6004,147,7363
6004,147,7364
6004,147,7390
6031,129,6463
6031,129,6481
6031,131,6585
6031,133,6692
6031,133,6693
6031,135,6770
6031,135,6771
6031,135,6790
6031,136,6812
6031,136,6828
6031,137,6877
6031,140,7001
6031,140,7024
6031,140,7048
6031,144,7227
6031,144,7246
6031,145,7294
6031,205,10265
6021,62,3128
6021,62,3144
6021,115,5771
6024,11,560
6024,11,575
6024,11,581
6024,11,584
6024,11,585
6024,12,603
6024,12,611
6024,12,612
6024,13,666
6024,13,680
6024,13,685
6024,14,708
6024,14,732
6024,14,747
6024,15,773
6024,16,839
6024,17,898
6024,18,935
6024,18,949
6024,19,980
6024,19,996
6021,68,3407
6021,165,8258
6021,165,8264
6021,165,8294
6043,99,4965
6043,99,4991
6043,99,4993
6043,99,4995
6043,102,5109
6043,102,5127
6043,105,5298
6046,83,4154
6046,84,4228
6046,93,4685
6046,93,4692
6021,83,4200
6021,92,4601
6021,92,4603
6021,92,4604
6021,92,4614
6021,92,4642
6021,92,4643
6021,92,4650
6032,2,122
6032,2,146
6032,6,341
6045,1,99
6045,2,131
6045,2,144
6045,6,307
6045,9,468
6045,9,470
6045,9,490
6045,9,492
6045,10,520
6045,10,548
6045,13,694
6045,14,740
6045,18,903
6045,18,927
6045,19,960
6045,19,972
6045,19,973
5996,60,3040
5996,74,3713
5996,74,3723
5996,74,3743
5996,74,3748
5996,75,3785
5996,75,3796
6043,21,1060
6043,21,1074
6043,21,1081
6043,21,1084
6043,21,1085
6043,22,1124
6043,23,1162
6043,23,1169
6043,24,1210
6043,24,1247
6043,25,1267
6043,26,1310
6043,26,1326
6043,26,1338
6043,27,1387
6043,27,1399
6043,28,1411
6043,28,1422
6043,28,1434
6026,47,2351
6026,47,2371
6026,47,2389
6026,48,2420
6026,48,2433
6026,49,2473
6026,52,2601
6026,52,2603
6026,52,2618
6026,52,2639
6026,52,2643
6026,54,2704
6026,54,2714
6026,54,2725
6026,54,2741
6026,55,2787
6026,56,2838
6027,0,15
6027,0,30
6027,1,52
6027,1,61
6027,1,69
6027,3,154
6027,3,196
6027,4,219
6027,4,226
6027,4,243
6027,5,284
6031,147,7368
6031,147,7380
6031,147,7392
6031,147,7397
6031,147,7398
6031,148,7423
6031,149,7473
6031,152,7604
6031,152,7627
6031,152,7649
6031,154,7750
6031,156,7805
6031,158,7946
6031,162,8137
6031,163,8156
6031,163,8161
6031,163,8164
6031,163,8177
6030,26,1310
6030,28,1406
6030,28,1436
6030,28,1440
6030,30,1501
6030,30,1504
6030,32,1620
6030,32,1631
6030,33,1658
6030,33,1678
6030,34,1745
6030,35,1772
6030,35,1777
6041,2,107
6041,2,110
6041,2,147
6030,0,4
6030,0,22
6030,0,27
6030,1,54
6030,2,116
6030,2,124
6030,2,140
6030,3,151
6030,5,254
6030,5,279
6036,61,3054
6036,61,3056
6036,61,3074
6036,61,3077
6036,62,3111
6036,62,3120
6036,62,3134
6036,62,3136
6036,62,3148
6036,63,3163
6036,63,3173
6036,63,3177
6036,63,3183
6036,63,3189
6036,63,3191
6036,63,3194
6046,26,1320
6046,26,1326
6046,28,1427
6046,29,1489
6046,29,1491
6046,31,1577
6046,31,1596
6046,32,1650
6046,36,1808
6046,36,1812
6046,36,1820
6046,36,1838
6046,36,1844
6046,37,1861
6046,37,1879
6046,40,2006
6046,40,2030
6046,40,2034
6046,40,2035
6004,4,222
6004,4,246
6004,5,265
6004,5,277
6004,6,306
6004,6,333
6004,6,338
6004,7,378
6004,7,398
6004,8,420
6004,8,428
6004,10,507
6004,10,545
6004,10,547
6004,11,587
6004,11,590
6004,12,635
6001,38,1915
6031,68,3439
6031,70,3545
6031,76,3805
6031,76,3820
6031,76,3831
6031,79,3967
6031,80,4013
6031,83,4174
6031,83,4178
6031,83,4187
6031,84,4226
6031,86,4302
6031,86,4304
6031,86,4331
6044,15,785
6036,28,1421
6036,29,1452
6036,29,1484
6036,30,1529
6036,30,1549
6036,31,1589
6036,32,1634
6036,32,1648
6036,33,1683
6036,33,1699
6036,34,1731
6036,35,1767
6036,35,1790
6021,86,4305
6002,17,860
6002,17,877
6002,21,1086
6002,22,1112
6002,22,1128
6002,22,1134
6021,89,4451
6007,14,711
6007,14,725
6007,14,740
6007,15,767
6007,17,856
6007,17,858
6007,18,906
6007,18,911
6007,19,956
6007,19,964
6007,20,1019
6007,21,1088
6007,22,1111
6007,22,1112
6007,22,1129
6007,23,1175
6007,23,1191
6007,23,1199
6025,30,1510
6025,30,1529
6025,30,1543
6025,31,1585
6025,32,1617
6025,32,1621
6025,32,1640
6031,192,9615
6031,193,9653
6031,193,9669
6031,193,9682
6031,194,9725
6031,199,9970
6031,199,9984
6031,200,10024
6031,201,10061
6031,201,10071
6031,201,10082
6027,46,2325
6027,46,2330
6027,46,2333
6027,47,2354
6027,52,2650
6027,53,2672
6027,54,2706
6027,54,2708
6027,55,2775
6027,55,2795
6036,57,2851
6036,57,2863
6036,57,2865
6036,57,2881
6036,58,2901
6036,58,2917
6036,58,2925
6036,58,2940
6036,58,2942
6036,58,2945
6036,58,2950
6036,59,2965
6036,59,2971
6036,59,2983
6036,59,2998
6036,60,3006
6036,60,3012
6036,60,3014
6036,60,3028
6036,60,3031
6036,60,3040
6036,60,3044
6022,13,657
6022,13,694
6022,14,718
6022,15,773
6022,16,829
6022,17,868
6022,19,975
6022,20,1010
6022,20,1020
6022,20,1040
6022,20,1046
6022,21,1058
6022,21,1076
6022,23,1175
6022,23,1187
6022,23,1200
6021,66,3311
6021,66,3329
6021,66,3347
6027,79,3974
6027,82,4106
6027,82,4141
6027,83,4157
6027,83,4165
6027,84,4213
6027,84,4223
6027,84,4236
6027,84,4244
6027,85,4274
6027,85,4297
6027,86,4332
6027,87,4383
6027,89,4496
6027,89,4500
6001,2,106
6001,2,109
6001,2,137
6001,2,144
6001,2,150
6001,4,204
6001,4,208
6021,223,11153
6021,223,11161
6021,223,11166
6021,223,11199
6021,225,11284
6021,226,11316
6021,227,11368
6021,227,11375
6021,228,11411
6021,229,11477
6021,229,11478
6046,56,2807
6046,57,2857
6046,57,2883
6046,57,2899
6046,58,2906
6046,58,2922
6046,58,2938
6046,58,2946
6046,59,2975
6046,61,3078
6046,61,3100
6046,62,3138
6046,64,3211
6046,64,3216
6046,64,3219
6046,64,3242
6028,16,815
6028,16,821
6028,16,829
6028,17,858
6028,18,925
6028,18,930
6028,20,1015
6028,20,1043
6028,20,1047
6028,21,1083
6028,22,1119
6028,22,1139
6028,22,1142
6028,23,1153
6028,25,1286
6022,154,7746
5996,30,1508
5996,31,1599
5996,34,1727
5996,34,1736
5996,36,1825
5996,36,1833
5996,36,1850
5996,38,1912
5996,38,1921
5996,38,1935
5996,40,2039
5996,41,2078
5996,41,2093
6022,46,2303
6022,46,2318
6022,58,2910
6022,58,2911
6022,59,2963
6022,59,2965
6024,30,1528
6024,30,1538
6024,31,1581
6024,31,1593
6024,32,1624
6024,32,1643
6024,33,1654
6024,33,1659
6024,33,1687
6024,33,1691
6024,34,1702
6024,35,1755
6024,36,1828
