run_number,subrun_number,event_number
4982,95,4794
4982,97,4880
4982,97,4884
4982,97,4889
4982,98,4935
4982,98,4940
4982,100,5022
4982,101,5052
4982,101,5056
4982,101,5057
4982,101,5084
4982,103,5198
4982,104,5241
4971,180,9012
4971,182,9130
4971,185,9261
4971,185,9270
4971,188,9416
4971,189,9500
4953,61,3059
4953,63,3183
4953,64,3212
4953,64,3216
4953,64,3243
4953,66,3317
4957,92,4618
4957,93,4659
4957,93,4661
4957,94,4732
4957,95,4758
4957,95,4771
4957,95,4794
4957,96,4836
4957,96,4849
4957,97,4884
4957,98,4931
4957,98,4948
4957,99,4985
4957,99,4998
4971,20,1007
4971,22,1111
4971,22,1121
4971,22,1149
4971,23,1151
4971,23,1184
4971,24,1221
4971,25,1252
4971,25,1260
4971,26,1308
4971,27,1363
4971,28,1433
5023,13,690
4991,11,589
4991,12,632
4991,13,687
4991,13,696
4991,14,713
4991,15,799
4991,17,886
4991,19,959
4991,19,996
4991,20,1008
4991,20,1020
4991,20,1022
4991,20,1035
4974,3,178
4974,3,189
4974,10,508
4974,10,522
4974,10,531
4982,65,3267
4982,65,3287
4982,142,7128
4982,142,7148
5016,0,32
5016,0,41
5016,2,103
5016,2,134
5016,2,139
5016,4,213
5016,6,318
5016,7,354
5016,7,361
5016,8,404
5016,8,410
5016,8,442
5000,0,26
5000,0,39
5000,1,95
5000,1,96
5000,2,139
5000,4,237
5000,6,344
5000,6,346
5000,10,547
5000,21,1064
5000,21,1077
5000,36,1843
5000,42,2108
5000,57,2867
5000,57,2892
5000,57,2893
5000,68,3403
5000,68,3412
5000,68,3419
5000,74,3715
5000,74,3724
5000,81,4066
5000,81,4094
5000,90,4527
5002,46,2312
5002,47,2359
5002,47,2365
5002,48,2405
5002,48,2429
5002,49,2469
5002,51,2569
5002,54,2709
4979,59,2986
4979,59,2988
4979,68,3437
4979,91,4575
4979,106,5348
4967,16,826
4967,16,832
4955,21,1058
4955,22,1103
4955,22,1145
4955,23,1176
4955,24,1236
4955,25,1267
4955,25,1288
4955,26,1324
4955,27,1367
4955,29,1470
4955,29,1480
4982,12,639
4982,13,663
4982,13,666
4982,15,756
4982,15,767
4982,17,862
4982,17,875
4982,19,953
4982,20,1006
4982,20,1043
4982,21,1079
4982,21,1097
5025,72,3614
5025,114,5714
5025,114,5715
5025,114,5745
5025,131,6555
5025,131,6561
5025,131,6597
4979,115,5781
4979,117,5879
4979,118,5945
4979,121,6057
4979,126,6303
4979,126,6319
4979,126,6350
4979,127,6354
4979,127,6360
4979,127,6368
5023,6,310
5023,6,347
5023,8,439
5023,8,445
5009,13,685
5009,13,687
5009,14,708
5009,14,717
4978,34,1701
4978,34,1747
4978,35,1795
4978,37,1855
4978,37,1858
4978,38,1908
4978,38,1927
4978,39,1994
4978,39,1995
4978,40,2027
4978,41,2077
4978,41,2082
4978,42,2114
4978,42,2118
4978,42,2142
4978,44,2201
4978,44,2242
4979,25,1256
4979,25,1272
4979,25,1273
4979,25,1298
4979,26,1336
4979,27,1382
4979,28,1409
4979,28,1412
4979,28,1419
4979,28,1431
4979,29,1455
4979,29,1458
4979,29,1463
4979,29,1480
4979,29,1494
4979,30,1545
4979,31,1567
4979,31,1569
4979,31,1598
4979,32,1615
4979,33,1694
4979,34,1722
4987,43,2162
5023,0,28
5023,0,32
5023,2,120
5023,3,163
5023,4,241
5023,5,282
5023,7,352
5023,7,385
5023,9,493
5023,11,557
5023,12,648
4975,85,4289
4975,86,4336
4975,87,4358
4975,88,4435
4975,88,4448
4975,88,4449
4975,89,4499
4975,90,4524
4975,90,4529
4975,90,4533
4975,90,4547
4975,91,4563
4975,93,4657
4975,93,4662
4975,94,4737
4975,94,4748
4982,74,3726
4982,74,3731
4982,74,3749
4982,75,3754
4982,75,3756
4982,76,3811
4982,76,3813
4982,77,3880
4982,78,3901
4982,78,3928
4982,78,3934
4982,79,3957
4982,80,4001
4982,80,4043
4982,81,4082
4982,81,4099
4982,82,4126
4982,83,4152
4978,0,22
4978,2,105
4978,3,155
4978,3,185
4978,6,312
4978,11,574
4978,11,599
4978,12,617
4957,20,1007
4957,20,1015
4957,21,1061
4957,21,1064
4957,21,1070
4957,21,1078
4957,21,1080
4957,21,1090
4957,22,1120
4957,22,1132
4957,23,1152
4957,23,1179
4957,24,1202
4957,24,1226
4957,25,1284
4957,26,1327
4957,26,1334
4957,26,1335
4957,26,1346
4957,28,1422
4957,28,1437
4957,29,1453
4957,29,1459
4957,29,1495
5025,110,5546
5025,111,5555
5025,112,5604
5025,112,5613
5025,113,5658
5025,113,5665
5025,117,5861
4974,12,609
4974,12,618
4974,12,631
4974,12,638
4969,10,540
4969,11,578
4969,11,598
4969,11,599
4969,12,612
4969,12,629
4969,12,638
4969,13,656
4969,13,677
4969,13,698
4969,14,730
4969,14,745
4969,15,775
4969,17,851
4969,17,853
4969,18,922
4969,18,926
4969,19,956
4969,19,957
4969,19,960
4977,23,1158
4977,24,1220
4977,24,1223
4977,24,1227
4977,26,1319
4977,26,1325
4977,26,1327
4977,27,1376
4977,27,1392
4977,29,1464
4977,30,1535
4969,94,4701
4969,94,4743
4969,95,4793
4969,97,4879
4969,98,4912
4969,99,4956
4969,100,5002
4969,101,5099
4969,102,5105
4969,102,5137
4969,102,5140
4969,103,5184
5000,58,2909
5000,60,3008
5000,61,3083
5000,61,3088
5000,62,3118
5000,62,3144
5000,63,3168
5000,64,3249
5000,65,3256
5000,65,3265
5000,65,3282
5000,66,3305
5000,66,3339
5000,67,3390
4957,112,5611
4957,113,5654
4957,114,5738
4957,115,5758
4957,116,5835
4957,117,5851
4957,117,5892
4957,117,5893
4957,118,5909
4957,118,5914
4957,119,5957
4957,119,5978
4957,119,5987
4957,120,6018
4957,121,6091
4986,28,1404
4986,28,1439
4986,29,1478
4986,30,1505
4986,30,1525
4986,31,1554
4986,31,1570
4986,36,1801
4986,38,1916
4986,38,1925
4986,39,1957
4957,45,2255
4957,27,1388
5025,143,7175
5025,146,7327
5025,146,7343
5025,146,7350
5025,147,7365
5025,148,7402
4958,20,1042
4958,20,1050
4958,22,1113
4958,22,1124
4958,22,1144
4958,23,1160
4958,23,1168
4958,23,1182
4958,23,1197
4958,25,1278
5005,120,6016
5005,120,6017
5005,120,6019
5005,121,6057
5005,123,6181
5005,124,6250
5005,125,6259
5005,125,6265
5005,125,6275
5005,125,6298
5005,126,6303
5005,127,6371
5005,127,6386
5005,128,6423
5005,128,6433
4957,154,7724
4957,155,7782
4957,155,7791
4957,155,7794
4957,157,7854
4957,157,7866
4957,159,7963
4957,159,7974
4962,32,1642
4962,33,1669
4962,33,1673
4962,33,1687
4962,34,1703
4962,34,1728
4962,35,1783
4962,35,1800
4962,36,1830
4962,37,1872
4962,37,1896
4962,38,1923
4962,39,1969
4962,39,1986
4962,39,1995
4962,40,2007
4958,10,544
4958,10,550
4958,11,555
4958,11,567
4958,11,571
4958,12,615
4958,12,644
4958,12,647
4958,14,701
4958,15,775
4958,16,829
4958,17,855
4958,19,997
4992,128,6405
4992,128,6415
4992,128,6424
4992,129,6484
4992,130,6538
4992,130,6546
4992,131,6595
4992,132,6613
4992,132,6645
4992,133,6679
4992,133,6686
4992,135,6761
4992,135,6798
4952,17,854
4952,17,869
4952,17,886
5024,24,1211
4962,20,1024
4962,20,1049
4962,23,1171
4962,24,1228
4962,24,1250
4962,25,1262
4962,27,1358
4962,27,1359
4962,27,1363
4962,28,1416
4962,28,1420
4962,28,1421
4962,30,1518
5005,40,2014
5005,42,2136
5005,42,2139
5005,45,2252
5005,45,2272
5005,45,2293
5005,46,2325
5005,46,2349
5005,49,2485
4998,90,4548
4998,91,4598
4998,92,4642
4998,94,4708
4998,94,4709
4998,94,4721
4998,94,4745
4998,94,4746
4998,95,4773
4998,95,4791
4998,98,4910
4998,98,4918
4991,36,1847
4991,37,1881
4991,37,1896
4991,38,1913
4991,38,1915
4991,38,1925
4991,38,1941
4991,38,1948
4991,39,1993
4991,39,1997
4991,41,2065
4991,41,2078
4991,41,2081
4991,41,2085
4991,42,2109
4991,44,2223
4991,44,2234
4991,44,2242
4991,45,2268
4991,45,2271
4991,45,2297
4998,140,7020
4998,140,7049
4998,141,7061
4998,142,7109
4998,142,7137
4998,142,7145
4998,143,7155
4998,144,7209
4998,144,7215
4998,144,7220
4998,144,7236
4998,144,7248
4998,145,7251
4998,145,7286
4998,145,7292
4998,147,7374
4998,148,7415
4998,148,7423
4998,148,7432
4998,149,7464
4998,149,7479
4998,149,7494
5002,35,1791
5002,36,1838
5002,37,1868
5002,37,1876
5002,38,1904
5002,38,1936
5002,39,1960
5002,39,1986
5002,41,2096
5002,43,2160
5002,43,2200
5002,44,2228
5002,45,2258
5002,45,2293
4957,142,7130
4957,143,7184
4957,144,7201
4957,144,7230
4957,144,7243
4957,145,7253
4957,145,7268
4957,145,7275
4957,147,7372
4957,147,7398
4957,148,7420
4957,149,7454
4957,149,7464
4957,149,7467
4957,149,7470
4957,150,7514
4957,150,7520
4983,23,1156
4983,23,1181
4983,23,1191
5005,20,1011
5005,20,1050
5005,22,1129
5005,22,1147
5005,25,1256
5005,26,1311
5005,27,1398
4992,85,4267
4992,85,4276
4992,85,4279
4992,87,4355
4992,89,4481
4992,90,4515
4992,91,4596
4992,92,4610
4992,92,4612
4992,92,4625
4992,93,4669
4992,93,4682
4992,93,4694
4992,94,4728
4971,60,3009
4971,61,3063
4971,61,3069
4971,61,3070
4971,61,3099
4971,61,3100
4971,62,3124
4971,62,3134
4971,62,3145
4971,63,3151
4971,63,3159
4971,64,3219
4971,65,3268
4971,65,3270
4971,65,3279
4971,65,3291
4971,66,3301
4971,66,3313
4971,67,3368
4971,67,3392
4971,67,3399
4971,68,3403
4971,68,3422
4971,69,3461
4971,69,3473
4971,69,3491
4971,69,3495
4955,30,1529
4955,31,1576
4955,33,1683
4955,35,1766
4955,36,1810
4955,38,1915
4955,39,1985
4955,39,1992
4955,39,1995
5027,1,72
5027,1,74
5027,1,90
5027,3,185
5027,6,302
5027,6,334
5027,6,340
5027,7,358
5027,7,362
5027,7,387
5027,9,461
5027,9,474
5027,9,479
5027,9,488
5027,9,491
5027,9,496
5027,11,560
5027,11,565
5027,11,579
5027,13,673
4966,1,92
4966,1,98
4992,0,9
4992,0,24
4992,0,46
4992,25,1267
4992,46,2321
4992,50,2504
4992,50,2516
4992,50,2532
4992,96,4826
4992,105,5267
4992,152,7616
4992,152,7632
4992,153,7663
4992,153,7666
4992,168,8406
4992,168,8450
4992,170,8517
5016,40,2039
5016,40,2050
5016,42,2141
5016,42,2147
5016,44,2249
5016,45,2253
5016,45,2274
5016,45,2281
5016,47,2357
5016,47,2360
5016,47,2376
5016,49,2461
5011,10,536
5011,11,551
5011,11,558
5011,12,625
5011,12,649
5011,13,660
5011,13,666
5011,13,686
5011,14,729
5011,16,840
5011,16,843
5011,17,866
5011,18,945
5011,19,967
5011,19,991
4971,30,1516
4971,30,1518
4971,30,1521
4971,30,1525
4971,34,1738
4971,35,1759
4971,35,1761
4971,35,1779
4971,36,1823
4971,39,1954
4971,39,1959
4971,39,1971
4971,39,1977
4971,39,1997
4962,146,7302
4962,146,7306
4962,146,7330
4979,20,1027
4979,24,1226
4979,24,1249
5013,190,9507
5013,190,9525
5013,190,9528
5013,192,9619
5013,192,9641
5013,193,9659
5013,193,9683
5013,193,9686
5013,193,9687
5013,193,9700
