run_number,subrun_number,event_number
5604,52,2609
5604,52,2615
5604,53,2651
5604,53,2692
5604,55,2779
5604,55,2784
5604,56,2825
5604,56,2839
5604,59,2952
5604,59,2973
5604,59,2995
5604,60,3023
5604,61,3056
5086,60,3038
5086,61,3064
5086,62,3114
5086,62,3118
5086,62,3125
5086,85,4255
5086,85,4275
5086,85,4287
5086,86,4314
5086,86,4327
5086,87,4367
5086,87,4394
5086,88,4412
5086,88,4435
5086,89,4459
5086,90,4503
5086,90,4533
5069,31,1552
5069,31,1585
5069,34,1701
5069,36,1832
5782,149,7475
5782,149,7497
5782,150,7502
5782,150,7547
5782,151,7583
5782,151,7595
5782,152,7617
5782,152,7618
5782,153,7677
5782,155,7792
5586,81,4082
5586,81,4084
5605,102,5123
5605,102,5136
5605,104,5215
5605,105,5262
5605,107,5357
5605,107,5381
5605,107,5392
5605,108,5411
5605,108,5416
5605,110,5513
5605,110,5548
5605,111,5562
5600,146,7328
5619,13,681
5619,23,1173
5619,23,1189
5619,24,1208
5619,24,1234
5619,26,1313
5619,26,1327
5619,26,1349
5619,32,1604
5619,32,1630
5619,33,1676
5619,36,1810
5619,37,1898
5619,38,1940
5619,39,1981
5778,10,548
5778,12,605
5778,12,612
5778,12,622
5778,12,625
5778,13,657
5388,30,1543
5388,31,1595
5388,34,1745
5388,36,1823
5388,41,2082
5602,21,1084
5602,22,1121
5602,24,1233
5602,26,1319
5602,26,1342
5602,30,1515
5602,30,1537
5602,31,1572
5602,31,1600
5778,25,1253
5778,25,1277
5778,26,1315
5778,26,1331
5778,29,1461
5778,29,1497
5778,30,1526
5778,30,1532
5778,31,1596
5778,31,1599
5778,32,1645
5778,33,1670
5625,80,4044
5625,81,4058
5625,81,4066
5625,82,4126
5625,82,4131
5625,84,4201
5625,84,4250
5625,85,4266
5625,85,4278
5625,85,4291
5625,86,4307
5625,86,4323
5625,87,4361
5625,87,4374
5625,87,4376
5625,87,4398
5625,88,4410
5625,88,4419
5625,89,4476
5625,89,4480
5625,89,4490
5608,0,26
5608,0,31
5608,1,75
5608,1,85
5600,103,5151
5600,110,5534
5600,110,5542
5600,110,5545
5600,111,5574
5600,112,5619
5600,112,5642
5600,114,5711
5600,114,5733
5600,115,5782
5600,169,8457
5600,170,8532
5600,170,8536
5600,175,8772
5600,175,8788
