run_number,subrun_number,event_number
5437,50,2545
5437,50,2549
5437,50,2550
5437,51,2584
5437,52,2602
5437,54,2750
5437,55,2800
5437,57,2890
5437,58,2921
5536,80,4024
5536,80,4027
5536,80,4049
5536,81,4086
5536,81,4097
5536,82,4125
5536,82,4146
5536,83,4161
5536,83,4171
5536,84,4218
5536,84,4223
5536,84,4247
5536,85,4285
5536,85,4298
5536,87,4356
5536,87,4383
5536,87,4389
5536,88,4445
5536,89,4485
5576,31,1590
5576,32,1639
5576,33,1656
5576,33,1661
5576,33,1676
5576,33,1699
5576,34,1716
5576,35,1754
5576,35,1780
5576,36,1816
5576,36,1842
5576,37,1900
5576,38,1941
5576,40,2001
5576,40,2025
5576,40,2050
5470,73,3654
5470,73,3655
5470,76,3830
5470,76,3840
5470,77,3859
5470,78,3905
5470,78,3918
5470,78,3931
5470,79,3996
5470,79,3998
5531,42,2146
5531,43,2181
5531,44,2212
5531,44,2226
5531,45,2275
5531,46,2312
5531,46,2328
5531,46,2336
5531,47,2386
5531,49,2494
5531,90,4516
5531,90,4544
5531,90,4550
5531,91,4564
5531,91,4599
5368,40,2032
5368,41,2062
5368,41,2067
5368,41,2076
5368,41,2077
5368,42,2136
5368,42,2137
5368,43,2162
5368,43,2172
5368,43,2199
5368,44,2232
5368,44,2236
5368,45,2290
5368,45,2299
5368,46,2350
5368,48,2410
5368,48,2445
5436,155,7754
5436,155,7783
5436,155,7797
5382,140,7015
5382,140,7040
5382,141,7059
5382,141,7083
5382,143,7175
5382,144,7219
5382,144,7225
5382,147,7380
5382,148,7403
5382,148,7426
5382,149,7460
5382,149,7488
5382,149,7490
5382,149,7499
5535,20,1002
5535,20,1024
5535,20,1029
5535,22,1137
5535,23,1160
5535,23,1172
5535,23,1177
5535,23,1195
5535,24,1247
5535,26,1310
5535,27,1400
5535,28,1421
5535,28,1422
5535,29,1462
5435,16,825
5435,16,830
5393,60,3011
5393,61,3087
5393,61,3100
5393,62,3116
5393,62,3145
5393,64,3224
5393,64,3228
5393,66,3304
5393,66,3320
5393,67,3359
5393,67,3369
5393,67,3385
5553,0,8
5553,1,69
5553,2,115
5553,2,121
5553,4,249
5553,5,264
5553,5,288
5553,6,314
5553,6,326
5553,6,328
5553,7,354
5553,8,404
5553,8,417
5553,8,426
5553,9,463
5553,9,476
5384,160,8016
5384,161,8060
5384,161,8064
5384,163,8153
5384,163,8161
5384,164,8223
5384,164,8241
5384,165,8288
5384,166,8307
5384,166,8319
5384,166,8330
5384,166,8344
5384,168,8421
5384,168,8434
5384,168,8448
5384,169,8480
5386,3,194
5386,7,358
5386,7,387
5386,65,3268
5386,65,3270
5386,66,3335
5386,70,3527
5386,70,3528
5386,70,3544
5386,73,3660
5386,73,3669
5386,73,3685
5386,128,6415
5386,128,6422
5386,128,6437
5386,132,6634
5386,132,6647
5386,132,6650
5386,136,6826
5386,136,6841
5409,31,1578
5409,33,1652
5409,33,1666
5530,11,553
5530,11,556
5530,11,575
5530,11,589
5530,13,654
5530,13,655
5530,13,667
5530,13,668
5530,13,685
5555,2,143
5555,4,219
5555,4,234
5555,5,268
5555,5,281
5555,6,305
5555,7,374
5555,8,409
5555,9,462
5555,9,471
5555,9,481
5555,11,566
5555,11,567
5555,11,575
5555,11,592
5536,90,4518
5536,91,4584
5536,91,4587
5536,92,4618
5536,93,4677
5536,95,4755
5536,95,4785
5536,95,4792
5536,96,4804
5536,97,4882
5536,98,4929
5536,99,4966
5536,99,4976
5536,99,4984
5573,1,58
5573,1,94
5573,3,171
5573,3,172
5573,3,184
5573,5,261
5573,5,281
5573,5,298
5573,6,332
5573,6,350
5573,9,495
5573,10,503
5573,10,528
5436,153,7665
5436,153,7679
5531,10,517
5531,11,551
5531,11,561
5531,11,564
5531,11,571
5531,11,589
5532,0,26
5532,1,87
5532,2,124
5532,2,146
5532,2,150
5532,5,271
5532,6,301
5532,6,323
5532,6,336
5532,7,376
5532,8,415
5532,8,432
5532,8,435
5532,9,457
5454,60,3006
5454,116,5843
5454,122,6101
5454,122,6115
5454,122,6127
5454,122,6145
5454,125,6268
5454,127,6353
5435,12,617
5435,12,629
5435,12,647
5370,10,549
5370,10,550
5370,12,616
5370,12,637
5370,13,656
5370,13,659
5370,13,662
5370,14,713
5370,14,715
5370,14,731
5370,15,765
5370,15,774
5370,15,777
5370,15,790
5370,15,795
5370,15,797
5370,16,832
5370,17,896
5370,18,910
5370,18,918
5370,19,957
5370,19,961
5370,19,974
5368,60,3017
5368,62,3112
5368,62,3136
5368,63,3158
5368,63,3168
5368,64,3222
5368,64,3223
5368,64,3238
5368,66,3301
5368,66,3322
5368,67,3382
5368,67,3400
5368,69,3491
5557,10,527
5557,11,560
5557,13,652
5557,13,660
5557,13,668
5557,14,737
5557,15,758
5557,15,774
5557,15,794
5557,128,6406
5557,128,6408
5557,128,6427
5557,128,6431
5557,128,6441
5557,128,6445
5557,129,6474
5531,50,2511
5531,51,2570
5531,51,2595
5531,52,2605
5531,52,2639
5531,52,2642
5531,53,2683
5531,55,2764
5531,55,2781
5531,55,2782
5531,56,2805
5531,56,2821
5531,57,2878
5531,58,2906
5531,58,2945
5531,59,2954
5531,59,2981
5531,59,2996
5532,40,2011
5532,40,2014
5532,41,2059
5532,41,2074
5532,42,2129
5532,42,2133
5532,42,2138
5532,42,2140
5532,42,2149
5532,43,2184
5532,44,2216
5532,45,2252
5532,45,2272
5532,45,2283
5532,46,2309
5532,46,2327
5532,47,2353
5532,47,2360
5532,48,2426
5532,48,2427
5532,48,2447
5454,34,1706
5454,38,1927
5454,38,1940
5454,49,2452
5454,49,2464
5454,111,5572
5454,111,5579
5454,115,5766
5454,161,8081
5454,161,8093
5454,165,8284
5454,165,8296
5454,169,8479
5454,169,8486
5454,169,8499
5454,173,8668
5454,173,8689
5454,173,8697
5415,10,533
5415,10,539
5557,77,3865
5557,77,3893
5557,78,3901
5557,78,3920
5557,79,3954
5557,89,4451
5557,89,4480
5557,89,4490
5573,32,1629
5573,33,1664
5573,34,1705
5573,35,1762
5573,35,1781
5573,35,1783
5573,35,1800
5573,36,1803
5573,36,1812
5573,38,1905
5573,38,1918
5573,38,1932
5573,38,1949
5061,95,4755
5061,95,4794
5061,118,5932
5061,118,5945
5061,122,6103
5061,123,6176
5061,123,6194
5061,126,6312
5544,1,88
5382,91,4579
5382,92,4605
5382,93,4678
5382,94,4724
5382,95,4799
5382,96,4824
5382,97,4896
5382,99,4960
5557,28,1407
5557,28,1412
5553,13,655
5382,10,516
5382,11,571
5382,11,573
5382,11,589
5382,13,692
5382,14,724
5382,14,744
5382,15,756
5382,15,773
5382,15,780
5382,15,795
5382,16,802
5382,16,804
5382,16,813
5382,17,851
5382,17,866
5382,17,879
5382,17,893
5382,17,894
5382,19,951
5382,19,992
5368,81,4066
5368,82,4112
5368,82,4113
5368,82,4142
5368,83,4159
5368,83,4173
5368,83,4197
5368,84,4207
5368,85,4273
5368,85,4274
5368,86,4326
5368,87,4376
5368,87,4397
5368,88,4406
5368,88,4425
5368,89,4471
5368,89,4486
5555,22,1104
5555,22,1121
5540,70,3518
5540,72,3617
5540,72,3623
5540,74,3711
5540,74,3746
5540,75,3769
5540,76,3809
5540,76,3818
5540,76,3840
5540,76,3842
5540,77,3876
5540,77,3884
5540,77,3890
5540,78,3901
5540,78,3917
5540,78,3930
5540,79,3994
5466,8,408
5370,20,1006
5370,20,1031
5370,21,1067
5370,21,1075
5370,22,1113
5370,22,1125
5370,24,1225
5370,25,1279
5370,25,1299
5370,27,1367
5370,29,1486
5370,29,1489
5450,31,1555
5450,32,1615
5535,10,509
5535,10,532
5535,10,541
5535,11,553
5535,14,735
5535,16,836
5535,17,860
5535,17,863
5535,17,871
5535,17,886
5535,18,926
5538,5,257
5538,5,294
5538,6,322
5538,7,358
5538,7,373
5538,8,413
5538,8,430
5538,9,463
5538,9,494
5538,10,536
5538,10,537
5538,11,573
5538,12,639
5538,12,640
5538,13,664
5538,13,691
5538,13,700
5538,14,736
5368,91,4586
5368,92,4637
5368,93,4682
5368,93,4690
5368,94,4701
5368,94,4749
5368,96,4819
5368,97,4892
5368,98,4915
5368,98,4916
5368,99,4964
5368,99,4984
5106,2,105
5106,2,109
