run_number,subrun_number,event_number
6046,26,1304
6046,26,1320
6046,28,1402
6046,28,1424
6046,29,1462
6046,31,1577
6046,31,1581
6046,31,1590
6046,31,1596
6046,31,1600
6046,32,1634
6046,32,1638
6046,32,1645
6046,32,1650
6046,33,1657
6046,34,1709
6046,36,1812
6046,36,1816
6046,36,1820
6046,36,1844
6046,37,1866
6046,40,2006
6046,40,2021
6046,40,2043
6004,125,6254
6004,125,6261
6004,125,6265
6004,125,6300
6004,127,6385
6004,127,6400
6031,153,7658
6031,153,7682
6031,155,7758
6031,155,7766
6031,159,7952
6031,160,8045
6031,161,8070
6031,161,8073
6031,161,8085
6031,161,8093
6031,164,8206
6031,164,8215
6031,165,8273
6031,165,8281
6031,192,9615
6031,192,9616
6031,192,9626
6031,193,9682
6031,193,9699
6031,194,9723
6031,194,9725
6031,195,9787
6031,195,9792
6031,196,9818
6031,196,9832
6031,199,9970
6031,199,9995
6031,200,10024
6031,201,10053
6031,201,10065
6031,115,5797
6031,118,5913
6031,118,5921
6031,118,5925
6031,118,5936
6031,121,6056
6031,121,6092
6031,121,6093
6031,121,6097
6031,122,6137
6031,123,6168
6031,127,6363
6031,127,6364
6031,127,6368
6031,167,8374
6031,167,8392
6046,126,6320
6046,126,6348
6023,10,515
6023,10,531
6023,11,558
6023,12,637
6023,13,656
6023,13,668
6023,13,682
6023,13,690
6023,14,732
6023,14,737
6023,66,3307
6043,40,2029
6043,40,2035
6043,43,2175
6043,43,2180
6043,44,2209
6043,44,2223
6043,44,2232
6043,44,2239
6043,45,2271
6043,46,2314
6011,0,10
6011,0,29
6011,0,38
6011,1,53
6011,1,76
6011,2,107
6011,3,173
6011,4,215
6011,4,246
6011,6,308
6011,6,314
6011,6,338
6011,7,380
6011,7,387
6011,7,398
6011,8,423
6011,9,487
6011,9,489
6011,9,490
6022,58,2902
6022,59,2965
6007,6,341
6021,167,8383
6046,55,2760
6046,56,2807
6046,57,2872
6046,58,2906
6046,58,2916
6046,58,2946
6046,59,2975
6046,60,3032
6046,63,3171
6046,64,3219
6046,64,3220
5996,22,1115
5996,23,1161
5996,23,1169
5996,25,1271
5996,25,1294
6021,180,9044
6021,180,9049
6021,182,9115
6021,182,9141
6021,182,9150
6021,184,9211
6021,184,9231
6021,185,9275
6021,185,9277
6021,186,9302
6021,186,9304
6021,186,9310
6021,186,9347
6021,187,9387
6021,188,9412
6021,188,9422
6021,188,9426
6021,188,9428
6027,122,6128
6027,122,6147
6027,122,6148
6027,122,6150
6027,123,6159
6027,123,6177
6027,124,6202
6027,124,6229
6027,124,6241
6004,174,8703
6004,174,8722
6004,174,8731
6004,174,8741
6004,192,9601
6004,192,9624
6004,192,9649
6004,195,9790
6004,198,9901
6004,198,9943
6007,94,4703
6007,94,4732
6007,94,4735
6007,95,4754
6007,95,4782
6007,96,4834
6007,96,4846
6007,97,4865
6007,97,4876
6007,97,4880
6007,100,5042
6007,101,5055
6007,101,5091
6007,102,5112
6007,102,5131
6007,104,5230
6004,54,2702
6004,54,2707
6004,57,2891
6004,57,2892
6004,57,2897
6004,60,3013
6004,60,3019
6004,61,3052
6041,8,405
6041,8,417
6041,8,450
6041,9,466
6041,10,539
6041,11,571
6041,11,577
6041,12,610
6041,12,630
6041,12,647
6041,13,664
6041,13,698
6041,14,741
6041,16,807
6041,16,813
6041,16,834
6041,16,837
6041,17,852
6041,17,856
6041,17,872
6041,17,875
6041,17,879
6041,17,884
6026,37,1861
6026,37,1863
6026,38,1911
6026,38,1941
6026,39,1995
6026,39,1997
6026,40,2004
6026,40,2014
6026,40,2041
6026,41,2051
6026,42,2104
6026,42,2146
6026,43,2161
6026,43,2195
6026,44,2228
6026,45,2261
6026,46,2314
6026,46,2323
6022,100,5034
6022,100,5043
6022,138,6907
6022,138,6910
6022,141,7064
6022,142,7130
6022,143,7198
6022,144,7220
6022,146,7323
6022,147,7377
6031,10,550
6031,11,580
6031,11,581
6031,12,606
6031,12,632
6031,12,633
6031,12,639
6031,13,669
6031,13,674
6031,13,676
6031,13,683
6031,14,702
6031,14,725
6031,14,728
6031,15,774
6031,15,799
6031,16,807
6031,16,818
6031,16,826
6031,17,882
6031,18,905
6031,19,964
6026,75,3768
6026,77,3854
6026,81,4051
6026,81,4093
6026,82,4139
6026,82,4148
6043,108,5412
6043,108,5428
6043,111,5559
6043,112,5637
6043,113,5659
6043,113,5671
6043,113,5689
6043,114,5708
6043,114,5750
6043,151,7584
6043,151,7587
6043,177,8874
6043,177,8880
6043,177,8886
6043,182,9141
6007,0,12
6007,1,95
6007,3,171
6007,3,191
6007,3,199
6007,4,208
6007,4,212
6007,5,256
6007,7,370
6007,7,381
6007,7,399
6007,8,402
6007,8,422
6007,9,494
6007,10,519
6007,10,544
6007,11,554
6007,11,585
6050,14,713
6050,15,762
6050,15,777
6050,17,856
6050,18,942
6050,29,1451
6050,29,1480
6050,29,1490
6050,32,1604
6050,33,1681
6050,33,1687
6050,33,1693
6050,34,1703
6050,35,1756
6050,35,1770
6050,35,1777
6050,36,1814
6001,27,1361
6001,27,1378
6001,28,1407
6001,28,1434
6001,30,1511
6001,30,1550
6001,35,1767
6021,87,4368
6021,87,4369
6021,87,4378
6022,154,7746
6026,57,2856
6026,57,2866
6026,57,2871
6026,58,2902
6026,58,2920
6026,58,2946
6037,8,404
6037,8,418
6037,8,434
6037,12,603
6037,12,641
6037,16,832
6037,16,841
6037,20,1014
6037,20,1021
6037,20,1049
6026,1,64
6026,2,107
6026,5,267
6026,6,339
6026,8,413
6026,8,437
6026,9,461
6026,9,483
6026,10,526
6026,10,547
6026,12,628
6026,12,633
6026,12,637
6027,57,2879
6027,57,2885
6027,58,2930
6027,58,2949
6027,61,3065
6027,62,3116
6027,62,3137
6027,63,3162
6027,63,3174
6027,63,3176
6027,75,3757
6001,0,2
6001,0,29
6001,0,34
6001,1,94
