run_number,subrun_number,event_number
6064,30,1523
6064,31,1579
6064,32,1646
6064,33,1693
6064,34,1711
6064,34,1725
6064,35,1759
6064,35,1783
6064,37,1882
6064,38,1907
6064,38,1927
6064,38,1943
6064,39,1995
6100,85,4264
6100,86,4309
6100,174,8715
6100,174,8731
6075,26,1303
6075,26,1321
6075,26,1347
6075,27,1354
6075,28,1440
6075,28,1446
6075,29,1461
6075,30,1505
6075,30,1542
6075,31,1594
6075,32,1628
6075,33,1665
6075,33,1670
6075,34,1725
6092,74,3710
6092,76,3808
6092,77,3863
6092,79,3966
6092,81,4078
6092,81,4083
6092,81,4097
6092,81,4100
6092,82,4111
6092,83,4184
6092,85,4271
6092,86,4301
6092,86,4309
6092,86,4327
6076,45,2251
6076,119,5986
6076,119,5988
6076,121,6062
6076,121,6078
6076,121,6098
6076,121,6100
6076,160,8028
6055,13,696
6083,13,658
6083,42,2108
6083,42,2118
6083,42,2128
6083,46,2332
6100,114,5724
6100,114,5735
6100,115,5784
6078,70,3522
6078,72,3630
6078,72,3643
6080,125,6262
6080,126,6303
6080,126,6349
6080,129,6485
6080,130,6502
6080,130,6512
6080,130,6532
6080,131,6600
6080,132,6602
6080,132,6621
6080,132,6630
6080,132,6636
6080,136,6839
6100,170,8514
6083,30,1505
6083,30,1513
6083,30,1534
6083,32,1605
6083,32,1614
6083,32,1618
6083,32,1636
6083,33,1653
6083,33,1694
6083,37,1872
6083,37,1896
6083,47,2382
6059,49,2497
6059,50,2528
6059,51,2590
6059,51,2596
6059,52,2613
6059,52,2643
6059,53,2697
6059,74,3730
6059,75,3757
6059,77,3863
6059,78,3913
6059,78,3917
6059,78,3932
6092,23,1177
6092,23,1196
6092,140,7006
6092,140,7022
6092,144,7208
6092,144,7218
6092,144,7235
6092,144,7247
6092,144,7249
6092,145,7289
6092,148,7422
6092,148,7431
6092,149,7491
6092,149,7492
6092,87,4374
6092,89,4459
6092,89,4495
6092,107,5371
6092,110,5522
6092,112,5605
6092,112,5607
6092,113,5685
6092,113,5688
6091,95,4787
6091,103,5152
6091,105,5256
6091,107,5389
6091,107,5392
6073,11,597
6073,12,622
6073,14,727
6073,14,728
6073,16,806
6073,19,978
6073,20,1049
6076,80,4029
6076,83,4161
6076,86,4314
6076,86,4325
6076,86,4347
6076,87,4392
6076,92,4613
6076,92,4632
6076,92,4641
6076,92,4646
6072,20,1041
6072,20,1049
6064,0,28
6064,1,66
6064,2,111
6064,2,130
6064,4,210
6064,4,221
6064,5,283
6064,6,322
6064,7,352
6064,7,355
6064,7,400
6064,8,402
6064,8,438
6064,9,489
6076,30,1516
6076,30,1542
6076,42,2104
6076,42,2119
6076,47,2354
6076,47,2360
6076,47,2379
6076,47,2380
6076,63,3176
6076,63,3195
6076,156,7831
6076,156,7848
6076,158,7901
6076,158,7902
6076,159,7966
6076,159,7971
6076,159,8000
6074,10,520
6074,12,623
6074,12,640
6074,12,646
6074,13,677
6074,14,708
6074,14,731
6074,14,744
6074,15,751
6074,16,833
6074,17,855
6074,17,881
6074,17,886
6076,46,2313
6076,46,2334
6076,48,2428
6076,48,2430
6076,48,2446
6076,49,2453
6076,49,2474
6076,51,2559
6076,51,2571
6076,56,2847
6055,41,2053
6055,42,2126
6055,62,3136
6072,0,18
6072,1,64
6072,2,130
6072,2,144
6072,3,173
6072,3,181
6072,4,209
6072,4,221
6072,4,235
6072,6,301
6094,28,1408
6094,28,1409
6090,99,4980
6090,99,4997
6090,102,5132
6085,0,46
6085,2,110
6085,3,153
6085,3,154
6085,3,162
6085,7,367
6085,7,368
6085,10,513
6085,10,540
6085,11,594
6085,12,626
6085,12,631
6085,15,781
6085,15,800
6082,0,13
6082,0,24
6082,0,44
6082,1,75
6082,1,81
6082,1,87
6082,3,188
6082,7,366
6082,7,387
6082,7,398
6082,10,528
6090,55,2794
6090,56,2850
6090,58,2917
6090,59,2974
6090,59,2983
6090,60,3023
6090,61,3063
6090,65,3278
6090,66,3308
6090,66,3337
6090,66,3344
6090,66,3346
