run_number,subrun_number,event_number
5493,10,521
5493,10,535
5493,10,543
5493,10,547
5493,11,591
5493,12,623
5493,12,628
5493,14,747
5493,14,750
5493,15,791
5493,16,809
5493,16,817
5493,16,827
5493,16,848
5493,17,859
5493,17,884
5493,18,902
5493,18,923
5493,18,941
5493,19,962
5493,19,991
5364,26,1315
5364,26,1344
5364,32,1611
5364,32,1632
5364,33,1664
5364,33,1675
5364,33,1697
5364,34,1740
5364,34,1742
5364,154,7738
5364,154,7748
5364,155,7753
5364,155,7765
5364,155,7766
5364,155,7771
5364,155,7774
5364,155,7781
5364,156,7808
5364,158,7905
5364,158,7906
5364,158,7943
5364,159,7955
5364,159,7968
5524,20,1031
5524,21,1060
5524,21,1063
5524,21,1065
5524,21,1076
5524,22,1137
5524,23,1153
5524,23,1165
5524,23,1174
5524,23,1185
5524,24,1230
5524,24,1235
5524,25,1272
5524,25,1289
5524,26,1342
5524,27,1383
5524,27,1394
5524,28,1447
5524,29,1499
5519,140,7020
5519,142,7117
5519,142,7137
5519,142,7140
5519,142,7145
5519,143,7164
5519,144,7236
5519,144,7243
5519,145,7255
5519,145,7265
5519,146,7306
5519,146,7320
5519,146,7322
5519,146,7348
5519,147,7352
5519,147,7366
5519,147,7375
5519,148,7403
5519,148,7450
5519,149,7463
5519,149,7466
5514,31,1551
5514,31,1583
5514,31,1600
5347,11,600
5347,12,621
5347,12,633
5347,13,696
5347,13,700
5344,44,2214
5344,44,2225
5344,45,2273
5344,46,2333
5344,46,2337
5344,47,2357
5344,47,2375
5344,47,2393
5344,47,2396
5344,48,2445
5344,49,2455
5344,49,2487
5344,49,2496
5344,49,2499
5344,60,3018
5344,60,3024
5344,62,3103
5344,63,3179
5513,50,2522
5513,51,2553
5513,51,2588
5513,51,2594
5513,51,2599
5513,53,2660
5513,53,2664
5513,53,2666
5513,54,2738
5513,54,2740
5513,55,2753
5513,55,2773
5513,56,2822
5513,56,2838
5513,56,2840
5513,56,2847
5513,57,2890
5513,58,2950
5513,59,2974
5513,59,2992
5525,54,2737
5525,54,2740
5525,54,2742
5525,55,2774
5525,55,2794
5525,56,2816
5525,57,2869
5525,57,2886
5525,58,2938
5525,59,2975
5364,80,4023
5364,82,4130
5364,83,4159
5364,83,4161
5364,83,4194
5364,85,4287
5364,86,4329
5364,88,4444
5364,89,4469
5364,89,4472
5364,89,4477
5354,10,536
5354,10,546
5354,11,565
5354,12,628
5354,12,639
5354,13,694
5354,13,695
5354,15,762
5354,15,765
5354,16,805
5354,16,806
5354,17,872
5485,30,1511
5485,30,1540
5485,31,1554
5485,31,1564
5485,31,1587
5485,33,1695
5485,34,1714
5485,34,1717
5485,34,1718
5485,34,1720
5485,34,1749
5485,36,1831
5485,36,1844
5485,38,1902
5485,38,1929
5485,39,1967
5519,32,1624
5519,32,1644
5519,33,1688
5519,33,1700
5519,35,1780
5519,35,1783
5519,37,1852
5519,37,1866
5519,38,1905
5519,38,1913
5519,38,1930
5519,38,1948
5519,39,1995
5519,40,2003
5519,40,2023
5519,40,2040
5519,110,5517
5519,111,5590
5519,112,5630
5519,113,5682
5519,114,5715
5519,114,5722
5519,114,5735
5519,115,5788
5519,116,5804
5519,117,5864
5519,117,5879
5519,117,5890
5519,119,5956
5519,119,5984
5459,160,8016
5528,30,1518
5528,30,1541
5528,31,1579
5528,32,1602
5528,32,1608
5528,33,1660
5528,34,1714
5528,34,1744
5528,35,1770
5528,36,1808
5528,36,1809
5528,37,1896
5528,38,1911
5363,0,27
5363,0,48
5363,1,62
5363,1,64
5363,1,72
5363,1,77
5363,1,98
5363,2,150
5363,4,234
5363,5,288
5363,6,313
5363,6,321
5363,7,356
5363,7,362
5363,7,377
5363,8,425
5363,9,452
5343,20,1041
5343,20,1050
5343,21,1083
5343,25,1256
5343,25,1283
5343,26,1317
5343,26,1324
5343,28,1406
5343,28,1434
5364,180,9015
5364,180,9024
5364,180,9036
5364,181,9071
5364,181,9091
5364,181,9095
5364,182,9108
5364,182,9119
5364,182,9126
5364,182,9127
5364,183,9154
5364,184,9211
5364,184,9219
5364,185,9275
5364,185,9287
5364,186,9324
5364,187,9351
5364,187,9361
5364,188,9419
5364,188,9426
5364,189,9490
5361,80,4010
5361,80,4015
5361,80,4037
5361,81,4051
5361,81,4062
5361,81,4069
5361,81,4075
5361,81,4081
5361,82,4101
5361,82,4122
5361,83,4178
5361,83,4197
5361,84,4221
5361,84,4224
5361,84,4226
5361,85,4252
5361,86,4302
5361,86,4315
5361,86,4318
5361,86,4330
5361,86,4346
5361,87,4400
5361,148,7404
5361,149,7451
5361,149,7456
5361,149,7466
5361,149,7493
5519,29,1472
5519,29,1480
5519,60,3026
5519,62,3123
5519,62,3139
5515,12,630
5515,12,641
5515,14,724
5515,14,750
5515,15,764
5515,15,800
5515,16,826
5515,16,830
5515,16,839
5515,18,903
5515,18,934
5515,18,940
5515,18,944
5515,19,968
5515,19,996
5515,19,999
5515,151,7558
5515,151,7564
5515,151,7584
5515,151,7586
5515,216,10810
5515,216,10833
5361,100,5007
5361,100,5011
5361,100,5016
5361,100,5046
5361,101,5056
5361,101,5066
5361,101,5072
5361,101,5075
5361,101,5087
5361,101,5097
5361,102,5123
5361,102,5147
5361,103,5184
5361,103,5200
5361,104,5210
5361,104,5227
5361,104,5231
5361,104,5235
5361,105,5260
5361,105,5264
5361,106,5323
5361,106,5334
5361,106,5335
5361,107,5396
5361,108,5444
5361,108,5448
5361,109,5473
5361,109,5487
5353,40,2038
5353,40,2040
5353,40,2046
5353,40,2047
5353,41,2075
5353,41,2076
5353,41,2078
5353,42,2123
5353,43,2173
5353,43,2177
5353,44,2217
5353,44,2239
5353,44,2248
5353,45,2253
5353,45,2266
5353,45,2286
5353,46,2330
5353,47,2351
5353,47,2381
5353,48,2421
5353,48,2422
5353,49,2466
5353,49,2485
5501,50,2515
5501,50,2523
5501,51,2588
5501,52,2619
5501,52,2642
5501,52,2644
5501,53,2692
5501,55,2756
5501,56,2808
5501,56,2813
5501,56,2833
5501,56,2845
5501,57,2873
5501,58,2908
5501,58,2944
5501,59,2957
5501,59,2960
5501,59,2974
5501,59,2976
5501,59,2985
5499,40,2004
5499,40,2024
5499,40,2027
5499,41,2087
5499,42,2106
5499,42,2124
5499,42,2133
5499,42,2136
5499,43,2151
5499,43,2198
5499,43,2200
5499,44,2212
5499,45,2266
5499,46,2303
5499,48,2410
5499,49,2462
5499,49,2484
5499,49,2490
5512,0,1
5512,0,23
5512,1,64
5512,1,67
5512,1,88
5512,1,92
5512,2,105
5512,2,111
5512,2,127
5512,2,130
5512,2,141
5512,3,181
5512,4,203
5512,4,227
5512,5,262
5512,5,268
5512,5,284
5512,5,285
5512,5,291
5512,7,375
5512,8,412
5512,9,475
5460,10,521
5460,11,557
5460,11,589
5460,11,598
5460,11,599
5460,12,613
5460,12,623
5460,12,630
5460,12,631
5460,12,634
5460,12,645
5460,14,732
5460,14,743
5460,15,752
5460,15,757
5460,15,767
5460,15,784
5460,15,793
5460,18,919
5460,19,969
5460,19,999
5343,10,526
5343,15,752
5343,15,762
5519,63,3162
5519,63,3178
5519,63,3182
5519,65,3259
5519,67,3358
5519,67,3398
5519,68,3424
5519,68,3429
5519,68,3436
5519,69,3452
5519,69,3469
5519,70,3521
5519,70,3529
5514,0,1
5514,0,23
5514,0,31
5514,0,37
5514,1,75
5514,2,101
5514,2,129
5514,3,154
5514,3,168
5514,4,218
5514,4,227
5514,5,272
5514,5,286
5514,6,334
5514,6,340
5514,6,343
5514,7,368
5514,9,493
5361,171,8599
5361,172,8638
5361,173,8664
5361,173,8683
5361,173,8684
5361,174,8701
5361,174,8722
5361,174,8739
5361,174,8748
5361,175,8758
5361,176,8842
5361,178,8913
5361,178,8936
5361,178,8944
5361,180,9004
5361,180,9039
5361,181,9066
5508,20,1019
5508,20,1021
5508,20,1022
5508,21,1060
5508,21,1073
5508,21,1093
5508,22,1104
5508,22,1108
5508,22,1133
5508,23,1160
5508,23,1165
5508,24,1227
