run_number,subrun_number,event_number
5233,60,3003
5233,68,3414
5233,68,3431
5233,74,3702
5326,124,6237
5326,124,6240
5326,124,6242
5326,124,6243
5326,126,6339
5326,127,6358
5326,128,6443
5326,130,6519
5326,130,6534
5326,131,6574
5341,180,9034
5341,182,9124
5341,183,9199
5341,184,9220
5341,186,9303
5341,187,9352
5341,189,9461
5341,189,9465
5341,189,9467
5229,1,72
5229,1,73
5229,1,76
5229,1,78
5229,1,87
5229,2,114
5229,3,154
5229,3,169
5229,3,190
5229,4,214
5229,4,225
5229,5,251
5229,5,268
5229,5,273
5229,6,309
5229,6,338
5229,7,360
5229,7,381
5229,8,417
5229,8,447
5229,9,498
5229,10,517
5216,20,1016
5216,39,1952
5216,39,1957
5216,40,2009
5216,52,2613
5216,53,2664
5216,54,2706
5216,54,2742
5216,57,2891
5216,57,2893
5330,25,1295
5330,26,1309
5330,26,1318
5330,26,1335
5330,27,1364
5330,28,1436
5330,28,1445
5330,28,1448
5330,29,1451
5330,29,1458
5330,29,1461
5330,29,1471
5214,11,585
5214,11,599
5214,14,729
5214,15,778
5214,16,803
5214,16,829
5214,17,870
5214,17,871
5214,19,959
5214,19,986
5214,20,1024
5214,21,1055
5214,21,1075
5233,128,6410
5233,129,6452
5233,129,6454
5233,131,6553
5233,131,6582
5233,134,6737
5233,134,6744
5233,135,6796
5233,136,6806
5233,136,6816
5233,136,6844
5160,24,1238
5160,26,1328
5160,26,1333
5160,29,1454
5160,29,1458
5160,31,1562
5160,31,1581
5160,31,1594
5160,36,1838
5160,37,1877
5160,37,1899
5217,10,522
5217,11,578
5217,12,636
5217,13,665
5217,14,718
5217,14,727
5217,14,747
5217,16,809
5217,17,884
5217,17,885
5217,17,888
5217,18,901
5217,18,909
5217,18,911
5217,18,944
5217,19,964
5217,19,982
5151,75,3755
5151,75,3790
5151,83,4174
5151,83,4183
5151,83,4186
5151,89,4480
5151,89,4484
5151,89,4491
5151,98,4901
5151,98,4937
5151,130,6525
5151,130,6544
5151,177,8859
5151,177,8879
5219,11,562
5219,11,564
5219,11,596
5219,12,602
5219,12,620
5219,12,638
5219,12,641
5219,12,643
5219,13,658
5219,13,659
5219,13,671
5219,13,678
5219,13,684
5219,13,689
5219,13,693
5219,15,752
5219,15,754
5219,15,761
5219,15,762
5219,17,852
5219,17,854
5219,17,884
5219,17,888
5219,18,943
5268,9,478
5268,9,486
5204,54,2722
5204,54,2735
5204,56,2823
5204,69,3469
5204,69,3470
5204,69,3479
5204,77,3859
5204,77,3877
5204,78,3924
5204,78,3930
5204,81,4056
5204,81,4073
5333,80,4014
5333,80,4048
5333,81,4098
5333,82,4142
5333,83,4160
5333,84,4210
5333,86,4314
5333,87,4351
5333,87,4379
5333,88,4404
5333,89,4462
5333,89,4491
5333,89,4498
5189,13,653
5189,13,671
5189,13,673
5189,23,1179
5328,41,2051
5328,41,2069
5328,41,2078
5328,42,2148
5328,43,2166
5328,43,2172
5328,43,2175
5328,44,2239
5328,44,2249
5328,44,2250
5328,45,2276
5328,45,2277
5328,45,2280
5328,46,2321
5328,46,2329
5328,46,2340
5328,46,2343
5328,47,2379
5328,48,2419
5328,48,2424
5328,48,2442
5333,1,51
5333,1,69
5333,2,125
5333,3,165
5333,3,173
5333,4,204
5333,4,233
5333,4,249
5333,5,261
5333,5,275
5333,5,291
5333,5,293
5333,7,376
5333,8,409
5333,8,416
5333,8,444
5333,9,489
5204,38,1919
5204,40,2003
5204,40,2016
5204,40,2022
5204,40,2038
5204,40,2044
5204,43,2163
5204,45,2263
5204,46,2347
5204,46,2349
5204,115,5771
5204,115,5776
5326,93,4665
5326,94,4735
5326,95,4767
5326,95,4782
5326,95,4785
5326,95,4796
5326,97,4872
5326,99,4963
5326,99,4966
