run_number,subrun_number,event_number
5208,80,4001
5208,80,4011
5208,80,4026
5208,81,4059
5208,81,4077
5208,82,4126
5208,82,4131
5208,82,4135
5208,83,4172
5208,83,4183
5208,84,4230
5208,84,4240
5208,86,4322
5208,87,4364
5208,87,4366
5208,87,4390
5208,87,4400
5208,88,4429
5154,65,3278
5154,65,3284
5154,65,3290
5154,65,3296
5154,65,3300
5154,69,3453
5154,69,3469
5154,69,3474
5154,69,3486
5154,69,3488
5154,72,3611
5154,72,3643
5154,81,4076
5154,81,4080
5154,81,4094
5154,81,4097
5154,81,4098
5154,89,4463
5154,90,4550
5189,15,779
5189,15,782
5189,15,794
5189,16,808
5189,16,830
5189,17,853
5189,17,856
5189,17,866
5189,17,870
5189,17,871
5189,18,906
5189,18,931
5189,18,944
5189,22,1115
5189,22,1132
5189,22,1150
5189,25,1269
5189,25,1277
5189,26,1346
5154,179,8990
5184,0,25
5184,0,50
5184,1,62
5184,1,69
5184,1,81
5184,2,127
5184,2,128
5184,2,138
5184,3,162
5184,6,309
5184,6,329
5184,8,409
5184,9,475
5184,10,531
5184,10,547
5184,11,555
5184,11,577
5212,15,765
5212,17,859
5212,18,920
5212,18,926
5212,22,1113
5212,22,1143
5212,22,1145
5212,22,1147
5212,24,1213
5212,24,1217
5212,24,1236
5212,24,1241
5212,24,1247
5212,25,1251
5212,26,1345
5185,29,1478
5185,29,1489
5185,33,1668
5185,33,1694
5185,33,1695
5185,34,1703
5185,34,1723
5185,34,1729
5185,34,1740
5185,35,1781
5185,35,1790
5187,51,2564
5187,52,2619
5187,52,2643
5187,54,2711
5187,54,2742
5187,55,2751
5187,55,2783
5187,56,2807
5187,56,2832
5187,57,2857
5187,58,2941
5187,59,2958
5187,59,2982
5187,59,2994
5187,60,3015
5187,60,3042
5191,91,4600
5162,28,1408
5162,28,1427
5162,29,1490
5162,29,1494
5162,30,1550
5162,31,1556
5162,31,1564
5162,31,1567
5162,31,1590
5162,32,1638
5162,33,1660
5162,33,1684
5162,33,1685
5162,38,1921
5162,38,1936
5162,39,1952
5162,39,1965
5162,39,1998
5162,40,2023
5162,40,2041
5192,24,1237
5192,25,1255
5192,25,1274
5192,25,1283
5192,25,1289
5192,31,1561
5192,31,1570
5192,31,1571
5192,31,1572
5192,31,1576
5153,91,4579
5153,92,4614
5153,92,4626
5153,93,4687
5153,94,4703
5153,94,4716
5153,94,4748
5153,95,4755
5153,95,4764
5153,95,4775
5153,95,4780
5153,95,4788
5153,96,4847
5153,97,4855
5153,97,4895
5153,98,4918
5153,99,4996
5153,100,5012
5153,100,5048
5146,59,2972
5146,59,2980
5146,59,2996
5185,41,2054
5185,41,2061
5185,41,2100
5185,73,3694
5208,10,521
5208,11,563
5208,11,592
5208,12,613
5208,12,615
5208,12,624
5208,12,646
5208,13,658
5208,13,662
5208,13,663
5208,13,665
5208,13,666
5208,13,667
5208,13,690
5208,14,716
5208,15,773
5208,15,781
5208,16,831
5208,16,835
5208,17,855
5208,17,868
5208,17,873
5208,17,878
5208,17,880
5208,19,978
5208,19,988
5187,148,7440
5187,150,7522
5187,153,7686
5187,153,7695
5187,154,7713
5187,156,7834
5187,156,7845
5187,156,7847
5187,156,7850
5187,157,7856
5187,157,7892
5187,157,7895
5147,2,139
5147,34,1732
5147,35,1767
5147,37,1866
5147,37,1880
5147,40,2032
5147,42,2125
5147,43,2162
5147,43,2183
5147,46,2312
5147,46,2329
5147,48,2410
5147,48,2433
5147,48,2441
5147,50,2514
5145,15,751
5145,15,759
5145,26,1301
5145,26,1306
5183,14,713
5183,14,736
5183,14,740
5183,17,863
5183,17,884
5183,17,898
5183,19,960
5183,20,1019
5183,20,1044
5183,21,1078
5183,22,1118
5183,22,1123
5151,8,427
5151,19,978
5151,41,2061
5151,41,2072
5151,48,2408
5151,48,2413
5151,48,2416
5151,48,2421
5151,99,4962
5151,99,4998
5151,129,6463
5151,129,6477
5151,129,6485
5151,134,6727
5151,134,6741
5136,41,2083
5208,70,3517
5208,70,3541
5208,70,3545
5208,70,3550
5208,71,3553
5208,71,3579
5208,71,3594
5208,72,3646
5208,73,3677
5208,74,3716
5208,74,3720
5208,75,3766
5208,75,3774
5208,75,3786
5208,75,3797
5208,76,3801
5208,76,3816
5208,76,3820
5208,76,3845
5208,77,3883
5208,78,3902
5208,78,3922
5208,78,3944
5208,79,3960
5208,79,3965
5208,79,3984
5201,2,129
5201,4,202
5201,4,213
5201,4,246
5201,5,274
5201,5,275
5201,5,283
5201,5,288
5201,5,290
5201,6,344
5201,7,366
5201,7,398
5201,7,400
5201,8,438
5201,10,513
5201,11,575
5147,0,14
5146,7,380
5146,7,400
5155,135,6757
5155,136,6830
5155,137,6865
5155,137,6867
5155,137,6869
5155,137,6871
5155,138,6904
5155,138,6924
5155,138,6925
5155,139,6965
5155,139,6993
5155,143,7154
5155,143,7161
5155,144,7234
5155,144,7246
5201,105,5253
5201,105,5270
5201,106,5312
5201,106,5328
5201,106,5340
5201,110,5510
5201,110,5511
5201,110,5523
5201,110,5550
5201,111,5559
5201,111,5568
5201,111,5579
5201,111,5597
5201,111,5599
5201,113,5688
5201,113,5693
5201,113,5694
5201,114,5704
5201,114,5731
5201,114,5747
5201,114,5748
5201,115,5778
5195,68,3405
5195,68,3442
5195,69,3460
5195,70,3508
5195,70,3525
5195,70,3530
5195,71,3556
5195,71,3583
5195,71,3585
5195,71,3597
5146,43,2190
5146,43,2196
5181,27,1382
5179,142,7135
5179,143,7151
5179,143,7156
5179,143,7158
5179,143,7186
5179,143,7192
5179,144,7225
5179,145,7291
5179,145,7296
5179,146,7302
5179,147,7352
5179,148,7408
5179,148,7436
5179,149,7459
5179,150,7515
5183,8,432
5183,16,825
5183,16,831
5157,27,1352
5157,71,3561
5157,119,5954
5157,119,5962
5157,119,5998
5207,138,6917
5207,138,6940
5207,139,6956
5207,139,6957
5207,139,6983
5207,139,6993
5207,140,7017
5207,140,7028
5207,140,7032
5207,142,7127
5207,142,7148
5207,143,7161
5207,143,7181
5207,145,7281
5207,146,7325
5207,146,7339
5155,48,2421
5155,48,2434
5155,48,2440
5155,48,2450
5155,63,3160
5155,63,3169
5155,63,3178
5155,98,4912
5155,98,4934
5155,98,4941
5207,42,2126
5207,43,2157
5207,43,2194
5207,44,2235
5207,44,2240
5207,45,2262
5207,45,2266
5207,46,2316
5207,50,2504
5207,50,2509
5207,50,2527
5207,50,2531
5198,0,29
5198,0,33
5198,1,70
5198,1,93
5198,2,136
5198,3,153
5198,3,181
5198,6,310
5198,6,322
5198,6,332
5198,6,341
5198,8,418
5198,8,428
5198,12,606
5187,50,2534
5187,50,2543
5187,50,2550
5187,53,2652
5187,53,2653
5187,70,3515
5187,70,3527
5187,86,4306
5187,86,4310
5187,86,4337
5187,86,4350
5187,101,5069
5187,101,5083
5187,101,5085
5187,101,5092
5187,106,5327
5187,106,5340
5187,136,6835
5187,136,6850
5187,178,8926
5187,178,8937
5179,153,7680
5179,153,7698
5179,154,7738
5179,155,7756
5179,157,7878
5179,157,7888
5179,158,7905
5179,158,7910
5179,160,8017
5179,160,8046
5179,160,8050
5190,27,1351
5190,27,1353
5190,27,1354
5179,92,4624
5179,93,4672
5179,94,4722
5179,94,4725
5179,94,4730
5179,94,4731
5179,95,4753
5179,97,4900
5179,98,4917
5179,98,4924
5179,98,4928
5179,98,4942
5179,98,4943
5179,99,4958
5179,99,4961
5179,100,5011
5179,100,5038
5179,101,5060
5179,101,5075
5179,101,5098
5194,3,163
5194,3,196
5194,3,198
5194,17,872
5194,17,887
5194,18,933
5194,18,937
5151,34,1714
5151,52,2603
5151,52,2608
5151,166,8334
5151,166,8350
5151,173,8652
5151,173,8669
5151,173,8688
5151,173,8691
5194,0,21
5194,0,39
5194,1,76
5194,2,133
5194,2,134
5194,2,144
5194,6,313
5194,6,347
5194,8,414
5194,8,418
5194,10,501
5194,11,556
5194,11,558
5177,46,2302
5177,46,2328
5179,103,5156
5179,103,5181
5179,104,5238
5179,105,5253
5179,105,5289
5179,106,5319
5179,107,5362
5179,107,5379
5179,108,5408
5179,109,5491
5179,109,5493
5179,111,5572
5157,1,90
5157,2,104
5157,2,124
5157,3,172
5157,3,178
5157,3,193
5157,4,208
5157,4,237
5157,4,242
5157,5,253
5157,5,273
5157,5,274
5157,5,283
5157,5,300
5157,7,363
5157,9,457
5157,10,505
5162,0,13
5162,1,61
5162,1,66
5162,1,77
5162,1,80
5162,1,90
5162,1,92
5162,2,101
5162,2,126
5162,2,140
5162,2,141
5162,3,156
5162,3,188
5162,3,189
5162,7,364
5162,7,376
5162,7,385
5162,8,420
5162,8,434
5162,9,456
5162,9,462
5162,9,472
5162,9,475
5162,10,504
5162,13,692
5154,180,9038
5154,181,9066
5154,181,9090
5154,183,9161
5154,183,9173
5154,183,9174
5154,184,9216
5154,184,9227
5154,184,9240
5154,184,9241
5154,185,9291
5154,185,9298
5154,187,9356
5154,187,9372
5154,187,9391
5154,189,9492
5154,205,10251
5154,205,10273
5154,207,10351
5154,207,10360
5177,9,460
5177,9,471
5154,3,196
5154,11,560
5154,11,583
5154,11,592
5154,11,593
5154,21,1051
5154,21,1080
5154,78,3909
5154,78,3916
5154,80,4033
5154,86,4341
5154,136,6809
5154,136,6810
5154,136,6844
5154,145,7295
5154,145,7297
5187,11,557
5187,18,916
5187,64,3223
5187,64,3228
5187,64,3235
5187,64,3241
5187,64,3245
5187,119,5980
5187,119,5991
5187,135,6751
5187,167,8379
5187,167,8385
5208,90,4536
5208,91,4593
5208,92,4603
5208,92,4610
5208,92,4642
5208,93,4675
5208,93,4694
5208,94,4718
5208,95,4753
5208,95,4785
5208,96,4848
5208,97,4865
5208,98,4949
5208,99,4952
5201,9,478
5201,54,2735
5201,59,2952
5201,59,2964
5201,59,2991
5201,59,2997
5201,62,3149
5201,66,3347
5201,69,3456
5201,69,3463
5201,77,3864
5201,86,4304
5201,86,4309
5201,86,4313
5201,86,4336
5145,4,250
5145,8,415
5145,11,592
5145,12,626
5145,12,640
5154,34,1715
5154,34,1722
5154,34,1724
5154,38,1901
5154,40,2042
5154,42,2114
5154,42,2137
5154,92,4605
5154,92,4619
5154,92,4633
5154,92,4635
5154,103,5158
5154,103,5181
5154,103,5196
5154,125,6299
5154,156,7807
5154,156,7828
5154,156,7836
5211,1,79
5211,4,232
5211,4,243
5211,17,851
5211,17,853
5211,22,1128
5211,32,1608
5211,32,1644
5211,33,1699
5211,38,1924
5211,38,1930
5211,38,1940
5211,41,2086
5211,97,4863
5211,97,4880
5211,97,4889
5179,226,11301
5179,227,11397
5179,232,11612
5179,232,11618
5179,233,11655
5179,233,11684
5179,234,11702
5203,33,1654
5203,33,1697
5203,33,1700
5203,34,1715
5203,34,1746
5203,35,1762
5203,36,1839
5203,38,1915
5203,38,1943
5203,40,2010
5203,40,2015
5203,40,2029
5203,41,2068
5203,41,2096
5203,41,2100
5203,43,2154
5147,6,334
5147,23,1177
5147,23,1196
5147,26,1309
5147,32,1626
5147,32,1629
5147,53,2651
5147,55,2782
5155,100,5023
5155,100,5024
5155,100,5037
5155,100,5042
5155,101,5084
5155,101,5087
5155,101,5092
5155,102,5110
5155,103,5151
5155,106,5303
5155,106,5328
5155,108,5425
5155,108,5441
5155,109,5476
5155,110,5502
5155,110,5547
5136,40,2035
5159,11,553
5159,11,560
5159,11,595
5147,20,1023
5147,21,1065
5147,31,1563
5147,31,1582
5147,39,1985
5147,39,1992
5147,44,2221
5147,47,2374
5147,47,2388
5147,47,2398
5147,49,2457
5147,49,2470
5147,49,2485
5147,54,2745
5201,35,1765
5201,35,1779
5201,98,4908
5201,98,4943
5191,97,4860
5191,97,4883
5191,98,4908
5191,98,4941
5191,99,4995
5191,101,5084
5191,101,5099
5191,102,5147
5191,103,5192
5191,104,5203
5191,104,5209
5191,105,5262
5191,105,5274
5191,106,5346
5212,2,117
5212,3,159
5212,3,170
5212,3,172
5212,3,194
5212,4,211
5212,4,212
5212,5,264
5212,5,296
5212,6,303
5212,6,323
5212,6,329
5212,9,475
5212,10,530
5212,13,688
5212,13,689
5146,60,3049
5134,24,1222
5184,24,1203
5184,24,1214
5184,24,1229
5184,25,1270
5184,25,1289
5184,26,1340
5184,27,1353
5184,27,1384
5184,27,1386
5184,29,1492
5184,30,1547
5184,31,1586
5184,31,1593
5184,32,1605
5184,32,1610
5184,33,1671
5184,34,1703
5184,34,1718
5184,34,1747
5187,13,653
5187,13,670
5187,13,678
5187,14,730
5187,14,743
5187,15,755
5187,15,779
5187,15,797
5187,16,815
5187,17,858
5187,17,864
5187,19,965
5187,19,982
5187,20,1012
5187,20,1028
5187,20,1032
5187,21,1053
5187,21,1060
5187,21,1090
5203,86,4307
5203,86,4313
5203,86,4317
5203,89,4452
5203,91,4562
5203,91,4596
5203,94,4726
5203,94,4740
5181,15,781
5181,16,807
5181,16,816
5181,17,867
5181,18,925
5181,18,945
5181,18,946
5181,19,973
5181,19,992
5181,19,999
5181,20,1007
5181,21,1051
5181,21,1072
5181,21,1093
5181,22,1106
5181,22,1111
5181,23,1155
5181,24,1239
5151,30,1526
5151,30,1527
5151,30,1535
5151,167,8394
5151,167,8397
5151,167,8400
5211,76,3816
5211,76,3828
5211,78,3933
5211,79,3981
5211,80,4003
5211,80,4023
5211,81,4079
5211,82,4107
5211,82,4108
5211,82,4110
5211,83,4166
5211,83,4190
5211,84,4213
5211,85,4255
5211,85,4256
5211,42,2116
5211,44,2248
5211,45,2251
5211,45,2272
5211,45,2299
5211,46,2323
5211,46,2324
5211,48,2402
5211,48,2407
5211,48,2425
5211,49,2491
5211,49,2492
5211,50,2508
5211,50,2521
5211,50,2523
5211,50,2525
5211,50,2536
5211,50,2539
5211,50,2549
5211,51,2580
5211,52,2629
5151,21,1077
5151,21,1083
5208,60,3037
5208,61,3057
5208,61,3066
5208,61,3072
5208,61,3096
5208,61,3098
5208,62,3106
5208,63,3176
5208,65,3262
5208,65,3263
5208,66,3338
5208,66,3340
5208,66,3341
5208,66,3342
5208,67,3395
5208,67,3398
5208,68,3413
5208,68,3422
5208,68,3439
5208,69,3470
5157,0,27
5157,0,38
5154,113,5658
5154,114,5724
5154,114,5732
5154,114,5734
5154,119,5968
5154,119,5991
5154,121,6062
5154,121,6064
5154,121,6085
5154,121,6090
5154,122,6125
5154,122,6133
5154,124,6228
5154,124,6231
5211,54,2706
5211,54,2709
5211,55,2768
5211,55,2788
5211,55,2793
5211,56,2816
5211,57,2871
5211,57,2892
5211,58,2908
5211,58,2929
5211,58,2935
5211,60,3002
5211,61,3092
5211,62,3131
5151,17,856
5151,17,865
5151,17,878
5151,22,1111
5151,23,1154
5151,23,1184
5151,32,1620
5151,36,1807
5151,66,3327
5151,137,6900
5151,151,7559
5151,164,8207
5153,101,5071
5153,102,5141
5153,103,5154
5153,103,5160
5153,103,5170
5153,103,5185
5153,103,5195
5153,104,5227
5153,104,5244
5153,107,5361
5153,107,5382
5153,107,5385
5153,107,5390
5194,12,613
5194,14,708
5194,19,993
5194,20,1007
5194,20,1043
5194,21,1098
5194,22,1137
5194,22,1141
5194,23,1179
5194,28,1421
5194,28,1425
5194,28,1426
5179,40,2034
5179,40,2040
5179,42,2123
5179,43,2174
