run_number,subrun_number,event_number
6162,113,5680
6162,113,5692
6179,30,1505
6179,30,1522
6179,30,1539
6179,34,1704
6179,36,1801
6179,36,1809
6179,37,1856
6179,38,1906
6179,38,1912
6179,38,1922
6179,47,2355
6159,13,674
6159,14,743
6159,14,747
6159,15,756
6159,15,765
6159,16,814
6159,17,864
6159,17,883
6159,18,926
6159,18,929
6159,19,957
6159,19,974
6159,20,1020
6159,21,1070
6159,21,1093
6178,30,1530
6178,30,1532
6165,20,1013
6165,20,1025
6165,21,1052
6165,21,1064
6165,24,1204
6165,24,1227
6165,24,1229
6165,24,1241
6165,25,1259
6165,25,1266
6165,25,1298
6165,26,1329
6165,27,1396
6156,21,1083
6156,21,1087
6156,25,1265
6156,29,1489
6122,168,8422
6122,170,8502
6122,171,8596
6122,177,8873
6122,179,8962
6122,183,9154
6122,183,9176
6122,184,9248
6162,123,6162
6162,123,6166
6146,89,4462
6146,89,4487
6146,90,4525
6146,91,4565
6146,91,4586
6146,91,4592
6156,0,14
6156,0,19
6184,32,1632
6184,33,1665
6184,33,1686
6184,33,1688
6184,34,1718
6184,35,1784
6184,36,1825
6184,36,1847
6184,39,1956
6184,39,1960
6184,39,1966
6184,39,1973
6184,39,1999
6184,40,2024
6184,41,2079
6158,24,1220
6158,24,1226
6158,26,1305
6158,26,1315
6158,27,1361
6158,27,1381
6158,27,1396
6158,27,1399
6158,28,1432
6158,32,1620
6158,33,1652
6158,33,1698
6159,10,503
6159,10,506
6159,10,532
6159,11,574
6159,11,594
6168,77,3856
6168,77,3863
6147,0,12
6147,1,54
6147,1,75
6147,2,122
6147,3,160
6147,3,168
6147,3,172
6147,4,206
6147,5,273
6147,5,298
6147,6,312
6147,6,323
6147,7,376
6147,8,413
6147,8,417
6147,8,436
6147,9,452
6147,9,454
6147,9,466
6168,14,719
6168,16,838
6168,18,906
6168,18,923
6168,18,950
6163,17,879
6163,42,2105
6163,42,2115
6163,42,2116
6163,42,2117
6187,0,12
6187,0,27
6187,0,40
6187,1,57
6187,1,96
6187,2,127
6187,2,139
6187,5,277
6187,5,285
6187,5,295
6187,6,337
6187,7,353
6187,7,355
6187,7,383
6187,8,429
6187,8,449
6187,9,471
6162,114,5730
6162,114,5745
6162,119,5994
6162,120,6032
6162,121,6054
6162,121,6082
6162,121,6096
6192,162,8148
6162,92,4614
6162,93,4676
6162,93,4691
6162,94,4723
6162,94,4731
6162,95,4761
6162,95,4767
6162,96,4817
6162,96,4824
6162,98,4906
6183,19,980
6183,20,1033
6183,21,1054
6183,21,1070
6183,22,1133
6183,24,1204
6183,24,1235
6183,24,1245
6166,14,709
6166,14,725
6166,14,728
6166,16,837
6166,18,932
6166,19,982
6166,20,1009
6166,23,1167
6149,158,7925
6149,158,7938
6149,159,7971
6149,159,7987
6149,160,8009
6149,160,8045
6149,161,8097
6149,165,8254
6149,165,8288
6168,19,982
6168,19,991
6168,20,1019
6168,20,1041
6168,21,1051
6168,21,1069
6168,21,1080
6168,22,1111
6168,24,1211
6168,24,1230
6168,24,1232
6168,24,1239
6168,25,1277
6168,25,1290
6168,26,1301
6168,26,1323
6168,26,1347
6168,27,1359
6157,54,2713
6157,54,2715
6157,54,2733
6157,54,2739
6157,75,3773
6157,75,3789
6157,75,3793
6157,75,3796
6157,76,3802
6157,76,3810
6157,78,3912
6157,79,3969
6157,79,3970
6157,80,4003
6157,80,4021
6157,83,4187
6157,85,4297
6151,35,1783
6151,36,1812
6151,36,1823
6151,36,1834
6151,36,1843
6151,38,1909
6151,38,1946
6151,40,2030
6151,40,2038
6151,41,2061
6151,41,2068
6151,43,2158
6151,44,2229
6151,44,2246
6151,74,3715
