run_number,subrun_number,event_number
7010,1593,79651
7010,1593,79653
7010,1593,79657
7010,1593,79660
7010,1593,79663
7010,1593,79664
7010,1593,79665
7010,1593,79668
7010,1593,79673
7010,1593,79677
7010,1593,79681
7010,1593,79684
7010,1593,79685
7010,1593,79686
7010,1593,79695
7010,1593,79697
7010,1593,79698
7010,1593,79700
7008,667,33352
7008,667,33356
7008,667,33359
7008,667,33360
7008,667,33361
7008,667,33374
7008,667,33378
7008,667,33381
7008,667,33382
7008,667,33383
7008,667,33384
7008,667,33390
7008,667,33391
7008,667,33394
7008,667,33396
7008,667,33397
7008,991,49551
7008,991,49553
7008,991,49555
7008,991,49558
7008,991,49561
7008,991,49562
7008,991,49564
7008,991,49571
7008,991,49572
7008,991,49573
7008,991,49574
7008,991,49575
7008,991,49578
7008,991,49581
7008,991,49583
7008,991,49591
7008,991,49593
7008,991,49595
7008,1314,65703
7008,1314,65709
7008,1314,65718
7008,1314,65721
7008,1314,65723
7008,1314,65724
7008,1314,65725
7008,1314,65726
7008,1314,65727
7008,1314,65729
7008,1314,65735
7008,1314,65736
7008,1314,65737
7008,1314,65740
7008,1314,65748
7008,929,46452
7008,929,46455
7008,929,46459
7008,929,46462
7008,929,46470
7008,929,46471
7008,929,46475
7008,929,46476
7008,929,46478
7008,929,46488
7008,929,46489
7008,929,46495
7008,929,46499
7008,1142,57101
7008,1142,57106
7008,1142,57109
7008,1142,57113
7008,1142,57115
7008,1142,57116
7008,1142,57119
7008,1142,57121
7008,1142,57133
7008,1142,57134
7008,1142,57135
7008,1142,57137
7008,1142,57143
7008,1142,57144
7008,1142,57146
7008,1142,57147
7008,1142,57148
7008,1142,57150
7008,1349,67451
7008,1349,67455
7008,1349,67456
7008,1349,67457
7008,1349,67459
7008,1349,67461
7008,1349,67464
7008,1349,67465
7008,1349,67469
7008,1349,67471
7008,1349,67475
7008,1349,67477
7008,1349,67483
7008,1349,67487
7008,1349,67489
7008,1349,67493
7008,1349,67494
7008,1349,67499
7010,1750,87504
7010,1750,87505
7010,1750,87518
7010,1750,87519
7010,1750,87525
7010,1750,87526
7010,1750,87533
7010,1750,87540
7010,1750,87542
7010,1750,87548
7010,1750,87549
7010,1750,87550
7008,1463,73151
7008,1463,73172
7008,1463,73176
7008,1463,73178
7008,1463,73183
7008,1463,73185
7008,1463,73186
7008,1463,73192
7008,1463,73193
7008,1463,73195
7010,457,22854
7010,457,22861
7010,457,22865
7010,457,22872
7010,457,22874
7010,457,22877
7010,457,22880
7010,457,22881
7010,457,22882
7010,457,22883
7010,457,22886
7010,457,22888
7010,457,22893
7010,457,22894
7010,457,22896
7010,457,22899
7010,457,22900
7058,10,539
7058,11,575
7058,11,599
7058,12,619
7058,12,640
7058,13,659
7058,13,700
7006,434,21702
7006,434,21704
7006,434,21706
7006,434,21711
7006,434,21716
7006,434,21717
7006,434,21718
7006,434,21727
7006,434,21728
7006,434,21733
7006,434,21734
7006,434,21735
7006,434,21736
7006,434,21739
7006,434,21740
7006,434,21741
7006,434,21742
7006,434,21743
7006,434,21750
7008,1106,55302
7008,1106,55304
7008,1106,55305
7008,1106,55308
7008,1106,55310
7008,1106,55314
7008,1106,55317
7008,1106,55322
7008,1106,55325
7008,1106,55328
7008,1106,55334
7008,1106,55336
7008,1106,55342
7008,1106,55345
7008,1106,55346
7008,810,40503
7008,810,40505
7008,810,40507
7008,810,40512
7008,810,40516
7008,810,40517
7008,810,40518
7008,810,40521
7008,810,40522
7008,810,40524
7008,810,40525
7008,810,40527
7008,810,40528
7008,810,40532
7008,810,40533
7008,810,40535
7008,810,40540
7008,810,40543
7008,810,40545
7008,810,40546
7008,810,40547
7008,810,40550
7004,1652,82607
7004,1652,82609
7004,1652,82612
7004,1652,82615
7004,1652,82616
7004,1652,82621
7004,1652,82622
7004,1652,82623
7004,1652,82625
7004,1652,82626
7004,1652,82629
7004,1652,82631
7004,1652,82632
7004,1652,82634
7004,1652,82639
7004,1652,82650
7004,1543,77152
7004,1543,77153
7004,1543,77160
7004,1543,77161
7004,1543,77165
7004,1543,77168
7004,1543,77172
7004,1543,77179
7004,1543,77181
7004,1543,77183
7004,1543,77193
7004,1543,77198
7004,1543,77199
7004,1543,77200
7008,823,41151
7008,823,41153
7008,823,41154
7008,823,41155
7008,823,41161
7008,823,41162
7008,823,41165
7008,823,41167
7008,823,41168
7008,823,41178
7008,823,41180
7008,823,41185
7008,823,41186
7008,823,41187
7008,823,41191
7008,823,41192
7008,823,41195
7008,823,41199
7008,823,41200
7008,1247,62356
7008,1247,62359
7008,1247,62362
7008,1247,62363
7008,1247,62364
7008,1247,62366
7008,1247,62367
7008,1247,62369
7008,1247,62371
7008,1247,62372
7008,1247,62373
7008,1247,62378
7008,1247,62380
7008,1247,62381
7008,1247,62382
7008,1247,62383
7008,1247,62385
7008,1247,62388
7008,1247,62389
7008,1247,62394
7008,1247,62400
7008,426,21302
7008,426,21303
7008,426,21309
7008,426,21311
7008,426,21319
7008,426,21320
7008,426,21321
7008,426,21323
7008,426,21324
7008,426,21325
7008,426,21327
7008,426,21332
7008,426,21333
7008,426,21336
7008,426,21338
7008,426,21340
7008,426,21346
7008,426,21349
7008,1173,58653
7008,1173,58655
7008,1173,58657
7008,1173,58658
7008,1173,58659
7008,1173,58666
7008,1173,58672
7008,1173,58674
7008,1173,58676
7008,1173,58678
7008,1173,58681
7008,1173,58688
7008,1173,58689
7008,1173,58691
7008,1173,58695
7008,1173,58700
7010,503,25151
7010,503,25154
7010,503,25164
7010,503,25165
7010,503,25168
7010,503,25172
7010,503,25179
7010,503,25180
7010,503,25181
7010,503,25182
7010,503,25184
7010,503,25193
7010,503,25194
7010,503,25196
7010,503,25197
7008,207,10351
7008,207,10353
7008,207,10356
7008,207,10362
7008,207,10367
7008,207,10369
7008,207,10371
7008,207,10375
7008,207,10377
7008,207,10386
7008,207,10390
7008,207,10391
7008,207,10394
7008,1464,73206
7008,1464,73207
7008,1464,73218
7008,1464,73222
7008,1464,73224
7008,1464,73230
7008,1464,73231
7008,1464,73234
7008,1464,73239
7008,1464,73247
7008,1464,73248
7008,1464,73249
7004,1617,80856
7004,1617,80861
7004,1617,80864
7004,1617,80869
7004,1617,80870
7004,1617,80873
7004,1617,80875
7004,1617,80876
7004,1617,80878
7004,1617,80879
7004,1617,80884
7004,1617,80887
7004,1617,80888
7004,1617,80889
7004,1617,80890
7004,1617,80895
7004,1617,80898
7004,1617,80900
7008,1374,68702
7008,1374,68704
7008,1374,68705
7008,1374,68708
7008,1374,68709
7008,1374,68710
7008,1374,68712
7008,1374,68713
7008,1374,68720
7008,1374,68722
7008,1374,68726
7008,1374,68727
7008,1374,68731
7008,1374,68733
7008,1374,68734
7008,1374,68735
7008,1374,68736
7008,1374,68737
7008,1374,68739
7008,1374,68740
7008,1374,68742
7008,1374,68743
7008,1110,55502
7008,1110,55504
7008,1110,55506
7008,1110,55511
7008,1110,55512
7008,1110,55516
7008,1110,55527
7008,1110,55529
7008,1110,55532
7008,1110,55534
7008,1110,55536
7008,1110,55537
7008,1110,55540
7008,1110,55542
7008,1110,55550
7008,1201,60051
7008,1201,60054
7008,1201,60055
7008,1201,60056
7008,1201,60059
7008,1201,60061
7008,1201,60063
7008,1201,60064
7008,1201,60066
7008,1201,60073
7008,1201,60077
7008,1201,60081
7008,1201,60082
7008,1201,60085
7008,1201,60086
7008,1201,60088
7008,1201,60089
7008,1201,60100
7008,1445,72252
7008,1445,72258
7008,1445,72260
7008,1445,72261
7008,1445,72263
7008,1445,72264
7008,1445,72278
7008,1445,72280
7008,1445,72281
7008,1445,72285
7008,1445,72289
7008,1445,72293
7008,1445,72295
7008,1445,72296
7008,1445,72297
7008,1445,72298
7010,772,38604
