run_number,subrun_number,event_number
6118,130,6525
6118,130,6527
6118,131,6569
6118,131,6584
6118,133,6667
6118,133,6681
6118,133,6688
6118,134,6710
6118,134,6711
6118,135,6752
6118,135,6781
6118,136,6846
6118,136,6849
6118,137,6876
6118,139,6955
6110,59,2970
6110,59,2972
6110,59,3000
6110,110,5536
6110,110,5540
6121,73,3685
6121,77,3896
6121,77,3899
6121,78,3944
6121,79,3969
6121,79,3989
6121,80,4014
6121,80,4033
6121,80,4049
6121,81,4067
6121,81,4075
6121,82,4138
6110,176,8803
6110,176,8805
6110,176,8808
6110,177,8881
6110,177,8890
6110,180,9032
6110,180,9045
6110,181,9071
6110,182,9121
6110,182,9125
6110,182,9138
6110,183,9187
6110,185,9287
6110,186,9335
6110,186,9339
6110,187,9368
6110,10,508
6110,10,544
6110,11,588
6110,12,627
6110,12,648
6110,13,665
6110,13,694
6110,14,706
6110,14,728
6110,15,755
6110,15,771
6110,15,782
6110,17,852
6110,17,865
6110,17,887
6110,18,946
6110,19,955
6110,19,992
6123,82,4121
6123,82,4132
6125,32,1636
6125,33,1672
6125,33,1673
6125,33,1698
6125,34,1713
6125,36,1809
6125,92,4604
6125,92,4611
6125,92,4613
6125,94,4718
6125,94,4721
6125,94,4737
6125,94,4742
6125,94,4747
6125,96,4822
6125,96,4836
6125,97,4882
6125,97,4893
6125,99,4989
6118,211,10555
6118,211,10563
6118,211,10570
6118,212,10625
6118,212,10626
6118,213,10652
6118,213,10656
6101,6,305
6101,6,311
6101,6,313
6101,7,395
6101,8,416
6101,8,440
6101,8,447
6101,9,471
6101,9,480
6120,0,14
6118,117,5873
6118,117,5884
6118,120,6023
6118,120,6031
6118,121,6068
6118,122,6136
6118,123,6174
6118,123,6193
6114,21,1061
6114,21,1067
6114,21,1075
6114,21,1099
6114,23,1151
6114,24,1213
6114,25,1262
6114,25,1279
6114,26,1331
6114,27,1368
6114,28,1410
6113,58,2920
6113,58,2922
6113,59,2995
6113,60,3013
6113,60,3018
6113,60,3026
6113,60,3036
6113,60,3042
6113,61,3075
6113,61,3085
6113,63,3167
6113,63,3168
6113,64,3215
6113,64,3227
6113,64,3231
6113,65,3252
6113,65,3262
6113,66,3329
6118,80,4004
6118,80,4024
6118,82,4126
6118,82,4150
6118,83,4185
6118,83,4198
6118,84,4211
6118,85,4290
6118,85,4291
6118,85,4298
6118,86,4349
6118,87,4385
6118,124,6216
6118,124,6247
6118,125,6268
6118,126,6314
6118,126,6341
6118,127,6367
6118,127,6392
6118,127,6396
6118,128,6401
6118,129,6474
6118,140,7032
6118,140,7045
6118,141,7051
6118,141,7058
6118,142,7134
6118,143,7192
6118,143,7195
6101,49,2470
6101,49,2487
6101,49,2489
6101,50,2518
6110,66,3314
6110,66,3327
6110,66,3329
6110,67,3359
6110,67,3369
6110,67,3374
6110,69,3459
6110,69,3498
6110,70,3546
6110,71,3568
6110,71,3569
6110,72,3626
6110,73,3655
6110,76,3810
6110,76,3814
6118,170,8508
6118,170,8549
6118,171,8551
6118,171,8561
6118,171,8571
6118,171,8574
6118,171,8591
6118,172,8625
6118,172,8638
6118,173,8657
6118,173,8678
6118,174,8725
6118,175,8781
6118,175,8786
6118,178,8919
6118,178,8943
6118,179,8972
6118,179,8978
6118,179,8999
6139,122,6103
6139,122,6117
6139,122,6145
6139,123,6165
6139,123,6173
6139,124,6216
6139,124,6232
6139,124,6241
6139,125,6280
6139,126,6305
6139,126,6331
6145,53,2688
6145,53,2699
6145,54,2702
6145,56,2844
6145,57,2858
6145,57,2861
6145,57,2868
6145,57,2871
6145,57,2879
6145,59,2991
6145,59,2997
6145,60,3020
6145,60,3048
6145,61,3073
6145,62,3115
6113,30,1504
6113,30,1507
6113,30,1521
6113,30,1538
6113,31,1557
6113,31,1583
6113,32,1618
6113,35,1756
6113,35,1770
6113,35,1800
6113,36,1811
6113,36,1812
6113,37,1851
6113,37,1889
6113,38,1925
6113,38,1933
6113,38,1943
6113,39,1954
6113,39,1970
6113,39,1985
6118,92,4615
6118,92,4616
6118,92,4633
6118,92,4645
6118,93,4654
6118,94,4704
6118,94,4706
6118,94,4710
6118,95,4799
6118,96,4834
6118,98,4932
6118,99,4974
6118,101,5051
6118,101,5063
6118,101,5069
6118,101,5079
6139,78,3915
6139,78,3921
6139,78,3931
6139,81,4067
6139,81,4093
6139,82,4145
6123,100,5004
6123,100,5035
6123,100,5040
6123,100,5049
6123,119,5961
6111,81,4073
6111,81,4075
6111,82,4134
6111,82,4144
6111,83,4172
6111,84,4214
6111,85,4265
6111,86,4304
6111,86,4314
6111,86,4344
6111,87,4370
6111,87,4385
6111,87,4393
6111,89,4483
6111,90,4501
6111,90,4503
6111,90,4516
6111,10,519
6111,10,523
6111,10,538
6111,12,601
6111,12,642
6111,12,649
6111,13,662
6111,13,699
6111,14,705
6111,14,746
6111,15,778
6111,15,783
6111,16,809
6111,17,898
6111,18,916
6111,18,922
6111,18,944
6111,19,959
6111,19,970
6103,150,7507
6103,150,7527
6103,151,7557
6103,151,7562
6103,151,7598
6103,151,7599
6103,154,7723
6103,154,7744
6103,157,7855
6103,158,7923
6115,50,2504
6115,50,2520
6115,52,2617
6115,52,2623
6115,52,2644
6115,53,2682
6115,64,3218
6115,65,3262
6115,67,3385
6115,68,3431
6106,1,70
6106,1,78
6106,1,79
6106,5,264
6106,5,285
6106,6,319
6106,8,448
6106,9,481
6106,9,495
6106,10,524
6106,10,535
6106,10,536
6106,10,538
6106,10,544
6106,12,607
6106,12,644
6123,0,6
6123,1,63
6123,1,68
6123,1,89
6123,4,218
6123,4,233
6123,4,237
6123,4,238
6123,5,260
6123,6,343
6123,8,412
6123,8,446
6123,9,497
6123,10,548
6123,12,612
6123,12,616
6123,12,650
6103,133,6690
6103,134,6716
6103,135,6765
6103,135,6786
6103,135,6791
6138,102,5150
6138,105,5260
6138,106,5333
6138,106,5344
6138,109,5468
6114,60,3004
6114,60,3018
6114,60,3028
6114,60,3030
6114,61,3070
6114,62,3111
6114,63,3164
6114,63,3181
6114,64,3207
6114,67,3399
6114,68,3414
6114,69,3455
6106,71,3589
6106,72,3630
6106,72,3645
6106,73,3671
6106,73,3680
6106,73,3683
6106,74,3747
6101,27,1360
6101,28,1445
6101,55,2757
6101,61,3083
6103,21,1055
6103,21,1060
6103,25,1256
6103,25,1269
6103,25,1293
6103,25,1297
6103,29,1494
6103,34,1712
6103,34,1718
6103,34,1728
6103,38,1913
6110,90,4504
6110,90,4508
6110,90,4523
6110,90,4532
6110,94,4725
6110,94,4740
6110,153,7690
6101,63,3156
6101,63,3163
6101,63,3195
6130,0,44
6130,8,422
6113,80,4013
6113,80,4026
6113,80,4038
6113,80,4044
6113,81,4075
6113,81,4078
6113,82,4124
6113,84,4204
6113,84,4230
6113,84,4242
6113,86,4312
6113,86,4328
6113,86,4349
6113,87,4396
6113,88,4418
6113,88,4449
6113,89,4467
6102,90,4503
6102,90,4508
6102,90,4520
6102,91,4574
6102,91,4597
6102,94,4709
6102,94,4714
6102,95,4757
6102,95,4775
6102,99,4954
6102,99,4968
6102,99,4975
6102,116,5805
6113,10,529
6113,11,595
6113,12,643
6113,13,665
6113,14,723
6113,15,755
6113,17,855
6113,17,882
6113,17,894
6113,19,976
6113,19,980
6110,114,5722
6110,114,5728
6110,115,5776
6110,115,5778
6110,115,5779
6110,115,5796
6110,116,5802
6110,116,5850
6110,117,5872
6110,117,5880
6111,41,2086
6111,41,2096
6111,44,2216
6111,45,2251
6111,46,2315
6111,47,2376
6111,47,2395
6111,49,2462
6111,50,2522
6115,80,4026
6115,81,4057
6115,81,4083
6115,82,4122
6115,82,4123
6115,82,4145
6115,83,4159
6115,83,4187
6115,84,4234
6115,84,4249
6115,85,4295
6115,85,4297
6115,86,4307
6115,86,4324
6115,87,4388
6115,87,4397
6115,87,4399
6115,88,4443
6115,89,4459
6144,10,501
6144,12,647
6144,13,659
6144,13,671
6144,13,676
6144,14,734
6144,15,764
6144,15,770
6144,15,779
6144,17,858
6144,17,887
6144,18,944
6144,19,952
6144,19,990
6102,54,2722
6102,55,2751
6102,55,2781
6102,55,2793
6102,55,2797
6102,56,2808
6102,56,2810
6102,56,2813
6102,57,2863
6102,58,2927
6102,60,3019
6102,62,3118
6102,62,3126
6102,62,3135
6102,63,3171
6102,63,3186
6102,63,3190
6138,11,582
6138,11,588
6138,12,601
6138,13,659
6138,13,676
6138,13,697
6138,15,770
6138,15,785
6138,16,813
6138,16,816
6138,16,829
6138,17,865
6138,17,896
6138,18,908
6138,18,932
6138,108,5424
6138,108,5430
6138,108,5433
6123,121,6080
6123,121,6081
6123,121,6089
6123,122,6131
6123,124,6221
6123,124,6234
6123,124,6249
6123,126,6326
6081,4,225
6081,4,240
6081,13,653
6107,1,51
6107,1,57
6107,2,117
6107,5,278
6107,5,283
6123,97,4862
6123,97,4869
6123,99,4967
6123,101,5057
6123,101,5059
6123,101,5080
6123,101,5084
6123,103,5186
6123,103,5193
6123,107,5353
6123,107,5390
6101,65,3258
6101,65,3270
6101,69,3494
6101,71,3595
6101,72,3603
6101,72,3628
6101,74,3707
6101,74,3709
6101,74,3710
6101,76,3806
6101,76,3841
6138,50,2518
6138,50,2541
6138,50,2546
6138,81,4067
6138,81,4098
6138,85,4261
6138,85,4284
6138,85,4290
6138,88,4428
6138,88,4441
6138,89,4479
6138,101,5057
6122,199,9964
6122,199,9996
6122,200,10039
6122,201,10063
6122,201,10081
6122,201,10091
6122,202,10104
6122,202,10134
6122,202,10140
6122,202,10141
6122,203,10176
6122,203,10184
6122,205,10296
6122,206,10316
6122,207,10356
6122,208,10417
6098,92,4632
6098,103,5187
6098,118,5923
6098,119,5983
6098,120,6001
6098,120,6002
6098,120,6013
6098,122,6113
6098,122,6138
6098,141,7051
6098,141,7059
6098,141,7061
6098,146,7304
6098,155,7762
6098,155,7794
6098,161,8085
6098,161,8097
6105,1,71
6105,1,77
6105,1,90
6140,56,2815
6140,56,2824
6140,57,2855
6140,57,2858
6140,58,2917
6140,58,2927
6140,58,2939
6140,59,2975
6140,59,2988
6140,60,3048
6140,61,3074
6140,61,3078
6140,64,3226
6140,65,3255
6140,65,3281
6140,91,4558
6140,91,4581
6140,91,4584
6140,91,4594
6140,91,4600
6140,98,4920
6105,42,2106
6105,42,2123
6105,43,2186
6105,43,2187
6105,43,2193
6105,44,2210
6105,44,2221
6105,44,2224
6105,44,2240
6105,44,2244
6105,45,2252
6105,45,2277
6105,46,2326
6105,48,2418
6105,49,2492
6105,50,2524
6105,50,2540
6105,51,2570
6105,51,2585
6122,149,7452
6122,149,7454
6122,149,7463
6122,149,7468
6122,150,7531
6122,152,7635
6122,154,7702
6122,154,7734
6122,156,7843
6122,157,7853
6122,157,7881
6122,158,7901
6122,158,7913
6100,182,9122
6100,182,9132
6100,182,9148
6100,183,9177
6100,183,9178
6100,183,9182
6100,183,9194
6100,186,9321
6100,186,9338
6100,191,9568
6100,191,9593
6100,191,9598
6100,213,10695
6100,214,10722
6100,214,10723
6100,214,10742
6113,20,1009
6113,20,1014
6113,20,1022
6113,20,1029
6113,20,1050
6113,21,1080
6113,21,1085
6113,22,1114
6113,22,1138
6113,22,1150
6113,24,1208
6113,24,1216
6113,24,1250
6113,25,1271
6113,25,1294
6113,27,1362
6113,27,1366
6113,27,1382
6113,28,1404
6113,29,1459
6106,32,1601
6106,32,1626
6106,33,1688
6106,37,1874
6106,37,1877
6106,60,3020
6106,60,3033
6106,60,3039
6106,66,3322
6106,89,4462
6106,89,4463
6134,0,38
6134,2,140
6134,4,211
6134,5,257
6134,5,262
6134,7,361
6134,9,477
6134,9,494
6134,10,528
6134,10,541
6134,10,550
6134,12,630
6102,13,678
6102,13,686
6102,14,706
6102,14,743
6102,16,811
6102,16,838
6102,120,6008
6111,61,3074
6111,61,3076
6111,61,3080
6111,64,3201
6111,64,3241
6111,65,3254
6111,66,3329
6111,67,3368
6111,68,3434
6111,69,3454
6111,70,3507
6111,70,3516
6111,70,3523
6141,14,721
6141,14,742
6141,15,755
6141,15,756
6141,17,888
6141,17,891
6141,18,928
6141,18,931
6141,19,982
6141,19,1000
6141,20,1016
6141,21,1058
6141,21,1075
6141,21,1091
6141,22,1107
6141,23,1169
6141,23,1182
6141,23,1198
6117,12,606
6117,13,687
6122,37,1866
6122,38,1901
6122,38,1908
6122,38,1922
6122,39,1956
6122,39,1967
6122,39,1982
6122,40,2009
6122,40,2038
6122,40,2047
6122,41,2053
6122,41,2080
6122,42,2115
6122,42,2127
6122,43,2157
6122,43,2166
6122,43,2173
6122,43,2183
6122,44,2202
6122,44,2247
6122,44,2248
6122,45,2266
6122,45,2283
6103,35,1783
6103,35,1789
6103,37,1852
6103,40,2001
6103,40,2003
6103,40,2005
6103,41,2099
6103,42,2109
6103,42,2121
6103,43,2172
6118,216,10837
6118,217,10861
6118,217,10867
6110,0,11
6110,0,38
6110,0,45
6110,1,58
6110,1,60
6110,1,69
6110,2,120
6110,4,207
6110,4,211
6110,4,233
6110,4,242
6110,5,276
6110,6,339
6110,8,406
6110,8,415
6110,8,438
6121,14,732
6121,14,746
6121,15,769
6121,16,810
6121,16,828
6121,16,832
6121,18,924
6121,19,952
6121,19,979
6121,19,994
6121,20,1021
6121,20,1046
6121,21,1056
6121,22,1149
6121,23,1156
6121,23,1170
6121,23,1175
6080,159,7952
6080,159,7967
6139,30,1533
6110,193,9674
6110,194,9736
6110,195,9773
6110,195,9784
6110,195,9799
6110,196,9810
6110,199,9979
6110,201,10083
6110,202,10129
6115,103,5154
6115,103,5170
6115,104,5232
6115,105,5268
6115,106,5320
6115,106,5346
6115,107,5371
6115,107,5390
6115,108,5425
6115,109,5471
6115,109,5478
6115,110,5514
6115,110,5516
6115,110,5522
6115,110,5524
6115,110,5527
6115,111,5577
6115,112,5621
6115,112,5630
6115,112,5643
6121,57,2885
6118,10,532
6118,11,552
6118,11,564
6118,11,580
6118,11,583
6118,11,585
6118,12,649
6118,16,804
6118,17,857
6118,17,863
6118,17,886
6118,17,894
6118,18,928
6118,19,966
6118,19,971
6118,19,974
6138,51,2565
6138,51,2566
6138,51,2584
6138,51,2597
6138,52,2616
6138,52,2636
6138,53,2666
6138,53,2681
6138,53,2690
6138,53,2691
6138,54,2703
6138,54,2708
6138,54,2714
6138,54,2716
6138,54,2723
6138,54,2732
6138,55,2787
6138,56,2816
6138,56,2843
6138,57,2855
6138,57,2860
6138,57,2882
6138,59,2985
6108,0,13
6108,0,36
6108,2,119
6108,2,122
6108,2,123
6108,2,129
6108,3,196
6108,4,203
6108,4,233
6108,5,252
6108,5,260
6108,5,264
6108,5,281
6108,6,339
6108,6,342
6108,7,358
6108,7,360
6108,7,367
6108,7,395
6108,8,410
6108,9,482
6118,144,7210
6118,145,7283
6118,145,7292
6118,147,7359
6118,147,7397
6118,148,7439
6118,150,7507
6118,150,7541
6118,150,7542
6118,152,7617
6118,152,7619
6118,152,7629
6118,153,7687
6118,153,7697
6123,25,1265
6123,25,1275
6123,28,1441
6123,28,1445
6123,29,1460
6123,29,1471
6123,30,1512
6123,30,1536
6123,30,1539
6123,32,1621
6123,149,7454
6123,149,7463
6123,150,7502
6123,150,7507
6134,13,675
6134,13,689
6134,14,715
6134,14,738
6134,16,818
6106,75,3751
6106,75,3777
6106,76,3813
6106,76,3823
6106,76,3829
6106,77,3897
6106,78,3915
6106,79,3998
6106,82,4101
6106,82,4122
6106,83,4181
6106,83,4195
6146,11,565
6146,11,591
6146,11,595
6146,13,651
6146,14,701
6146,14,720
6146,14,721
6146,14,732
6146,14,739
6146,14,744
6118,160,8004
6118,160,8016
6118,160,8028
6118,161,8096
6118,163,8182
6118,164,8207
6118,164,8229
6118,165,8295
6118,165,8297
6118,167,8356
6118,167,8366
6118,167,8384
6118,168,8449
6107,4,226
6107,7,380
6107,7,382
6107,7,386
6107,7,391
6107,8,404
6107,8,424
6107,8,427
6107,8,430
