run_number,subrun_number,event_number
5564,31,1555
5564,31,1562
5564,32,1625
5564,32,1628
5564,32,1648
5564,34,1720
5564,35,1770
5564,35,1773
5564,37,1882
5564,37,1883
5564,37,1890
5564,38,1906
5564,38,1944
5564,39,1997
5387,41,2056
5387,41,2084
5387,42,2150
5387,43,2152
5387,43,2166
5387,44,2235
5387,44,2249
5387,45,2277
5387,46,2318
5387,46,2319
5387,47,2371
5387,48,2403
5387,48,2414
5387,49,2463
5418,82,4143
5418,84,4207
5418,84,4235
5418,84,4242
5418,84,4243
5418,85,4263
5418,85,4270
5418,85,4293
5418,86,4324
5418,87,4389
5418,89,4489
5418,90,4510
5418,90,4546
5418,90,4548
5418,90,4550
5418,91,4577
5418,91,4578
5418,91,4584
5593,10,550
5593,11,558
5593,11,560
5593,11,561
5593,11,595
5593,11,596
5593,12,603
5593,13,656
5593,13,676
5593,13,694
5593,14,745
5593,15,761
5593,15,774
5593,15,790
5593,17,893
5593,18,913
5593,18,917
5593,18,927
5593,19,995
5593,19,996
5564,73,3653
5564,73,3695
5564,74,3710
5564,76,3819
5564,76,3850
5564,77,3868
5564,78,3947
5564,80,4013
5564,80,4018
5564,81,4062
5584,11,563
5584,12,613
5584,13,651
5584,14,722
5584,14,748
5584,15,762
5584,16,845
5584,17,866
5584,17,869
5584,17,893
5584,17,896
5584,18,908
5584,19,955
5584,19,967
5584,19,974
5584,19,981
5573,22,1140
5573,23,1157
5573,23,1166
5573,23,1180
5573,23,1184
5573,24,1237
5573,81,4064
5573,81,4080
5573,81,4081
5573,82,4105
5573,82,4117
5573,82,4135
5573,83,4163
5573,84,4222
5573,84,4246
5573,85,4254
5573,85,4255
5573,85,4264
5573,85,4271
5573,85,4299
5573,86,4316
5396,1,92
5396,2,121
5396,3,188
5396,4,217
5396,4,229
5396,5,288
5396,5,292
5396,5,300
5396,6,301
5396,6,349
5396,8,430
5396,9,475
5396,9,485
5396,9,486
5589,21,1088
5061,6,301
5061,6,349
5061,48,2439
5061,48,2446
5061,49,2457
5061,49,2488
5061,52,2627
5061,52,2649
5061,57,2896
5061,166,8328
5061,170,8515
5061,170,8534
5583,21,1070
5583,22,1112
5583,23,1161
5583,23,1172
5583,23,1180
5583,23,1197
5583,24,1240
5583,25,1276
5583,25,1299
5583,26,1318
5583,26,1342
5583,27,1370
5583,27,1377
5583,28,1422
5583,29,1460
5583,29,1496
5583,29,1498
5404,71,3589
5404,72,3621
5404,72,3629
5404,72,3632
5404,72,3647
5404,73,3676
5404,74,3709
5404,74,3743
5404,74,3750
5404,75,3756
5404,75,3767
5404,76,3810
5404,76,3826
5404,78,3921
5404,78,3933
5404,80,4012
5404,80,4024
5404,80,4037
5404,80,4047
5418,32,1602
5418,32,1635
5418,32,1647
5418,33,1673
5418,34,1707
5418,34,1716
5418,34,1728
5418,34,1737
5418,35,1764
5418,36,1833
5418,37,1857
5418,37,1883
5418,37,1885
5418,37,1889
5418,37,1897
5418,39,1977
